State,Year,Month,Number of Disconnections,Disconnection Rate,code
Florida,2021,May,110167,0.01111725,FL
Florida,2021,November,19539,0.007540621250000001,FL
Florida,2021,October,20490,0.00670189175,FL
Florida,2021,September,161153,0.016326932125,FL
Florida,2022,April,14636,0.031984273,FL
Florida,2022,August,0,0.0,FL
Florida,2022,February,20270,0.033133182,FL
Florida,2022,January,23313,0.038483836,FL
Florida,2022,July,16799,0.037407256,FL
Florida,2022,June,18934,0.042309385,FL
Florida,2022,March,18408,0.031094914,FL
Florida,2022,May,16333,0.036682762,FL
Florida,2022,October,0,,FL
Florida,2022,September,0,,FL
Georgia,2020,April,0,0.0,GA
Georgia,2020,August,23311,0.009752966,GA
Georgia,2020,December,16718,0.00717662,GA
Georgia,2020,February,857,0.0,GA
Georgia,2020,January,1603,0.0,GA
Georgia,2020,July,14234,0.005989665,GA
Georgia,2020,June,0,0.0,GA
Georgia,2020,March,680,0.0,GA
Georgia,2020,May,0,0.0,GA
Georgia,2020,November,16606,0.00698077,GA
Georgia,2020,October,19499,0.008129521,GA
Georgia,2020,September,18229,0.007345244,GA
Georgia,2021,April,16439,0.006554227,GA
Georgia,2021,August,21601,0.008958034,GA
Georgia,2021,December,25653,0.010658445,GA
Georgia,2021,February,17321,0.007279212,GA
Georgia,2021,January,15829,0.006577544,GA
Georgia,2021,July,20118,0.008368633,GA
Georgia,2021,June,20236,0.008257661,GA
Georgia,2021,March,17965,0.00775721,GA
Georgia,2021,May,17800,0.007213579,GA
Georgia,2021,November,23230,0.00980824,GA
Georgia,2021,October,26086,0.010924863,GA
Georgia,2021,September,24297,0.009998661,GA
Georgia,2022,April,20053,,GA
Georgia,2022,August,25932,,GA
Georgia,2022,February,23431,,GA
Georgia,2022,January,9617,,GA
Georgia,2022,July,18942,,GA
Georgia,2022,June,19282,,GA
Georgia,2022,March,18673,,GA
Georgia,2022,May,18376,,GA
Georgia,2022,October,24274,,GA
Georgia,2022,September,27620,,GA
Hawaii,2020,April,0,0.0,HI
Hawaii,2020,August,0,0.0,HI
Hawaii,2020,December,0,0.0,HI
Hawaii,2020,February,0,0.0,HI
Hawaii,2020,January,0,0.0,HI
Hawaii,2020,July,0,0.0,HI
Hawaii,2020,June,0,0.0,HI
Hawaii,2020,March,0,0.0,HI
Hawaii,2020,May,0,0.0,HI
Hawaii,2020,November,0,0.0,HI
Hawaii,2020,October,0,0.0,HI
Hawaii,2020,September,0,0.0,HI
Hawaii,2021,April,0,0.0,HI
Hawaii,2021,August,0,0.0,HI
Hawaii,2021,December,0,0.0,HI
Hawaii,2021,February,0,0.0,HI
Hawaii,2021,January,0,0.0,HI
Hawaii,2021,July,0,0.0,HI
Hawaii,2021,June,0,0.0,HI
Hawaii,2021,March,0,0.0,HI
Hawaii,2021,May,0,0.0,HI
Hawaii,2021,November,0,0.0,HI
Hawaii,2021,October,0,0.0,HI
Hawaii,2021,September,0,0.0,HI
Hawaii,2022,April,446,,HI
Hawaii,2022,August,657,,HI
Hawaii,2022,February,269,,HI
Hawaii,2022,January,269,,HI
Hawaii,2022,July,657,,HI
Hawaii,2022,June,446,,HI
Hawaii,2022,March,269,,HI
Hawaii,2022,May,446,,HI
Hawaii,2022,October,0,,HI
Hawaii,2022,September,657,,HI
Idaho,2016,December,1,3.66e-05,ID
Idaho,2016,November,79,0.002900147,ID
Idaho,2016,October,76,0.002806085,ID
Idaho,2017,April,646,0.023314566,ID
Idaho,2017,August,430,0.015383515,ID
Idaho,2017,December,1,3.58e-05,ID
Idaho,2017,February,56,0.002037401,ID
Idaho,2017,January,3,0.000108774,ID
Idaho,2017,July,429,0.015410036,ID
Idaho,2017,June,405,0.014543235,ID
Idaho,2017,March,533,0.019242572,ID
Idaho,2017,May,846,0.030496377,ID
Idaho,2017,November,37,0.00132588,ID
Idaho,2017,October,419,0.015035166,ID
Idaho,2017,September,374,0.013430049,ID
Idaho,2018,April,468,0.016668447,ID
Idaho,2018,August,451,0.016045825,ID
Idaho,2018,December,2,7.1e-05,ID
Idaho,2018,February,41,0.001464338,ID
Idaho,2018,January,48,0.001713857,ID
Idaho,2018,July,344,0.012238944,ID
Idaho,2018,June,497,0.017658554,ID
Idaho,2018,March,99,0.003524135,ID
Idaho,2018,May,409,0.014581105,ID
Idaho,2018,November,527,0.018700543,ID
Idaho,2018,October,1646,0.058462085,ID
Idaho,2018,September,480,0.017032753,ID
Idaho,2019,April,1507,0.053126983,ID
Idaho,2019,August,843,0.029572722,ID
Idaho,2019,December,4,0.000139266,ID
Idaho,2019,February,34,0.001202221,ID
Idaho,2019,January,0,0.0,ID
Idaho,2019,July,903,0.031687546,ID
Idaho,2019,June,817,0.028701915,ID
Idaho,2019,March,805,0.028442215,ID
Idaho,2019,May,1096,0.038579323,ID
Idaho,2019,November,131,0.004577539,ID
Idaho,2019,October,495,0.017333147,ID
Idaho,2019,September,818,0.0286074,ID
Idaho,2020,April,0,0.0,ID
Idaho,2020,August,272,0.009358013,ID
Idaho,2020,December,3,0.000102962,ID
Idaho,2020,February,10,0.000346921,ID
Idaho,2020,January,7,0.000243563,ID
Idaho,2020,July,82,0.002829147,ID
Idaho,2020,June,0,0.0,ID
Idaho,2020,March,12,0.000415584,ID
Idaho,2020,May,1,3.46e-05,ID
Idaho,2020,November,499,0.017126579,ID
Idaho,2020,October,1066,0.036697879,ID
Idaho,2020,September,585,0.02013908,ID
Idaho,2021,April,608,0.020752978,ID
Idaho,2021,August,687,0.023339562,ID
Idaho,2021,December,124,0.00418283,ID
Idaho,2021,February,5,0.000171116,ID
Idaho,2021,January,5,0.00017118,ID
Idaho,2021,July,763,0.025947086,ID
Idaho,2021,June,810,0.027512652,ID
Idaho,2021,March,166,0.00567832,ID
Idaho,2021,May,605,0.020644941,ID
Idaho,2021,November,522,0.017664377,ID
Idaho,2021,October,630,0.021342909,ID
Idaho,2021,September,738,0.025051767,ID
Idaho,2022,April,82,,ID
Idaho,2022,February,7,0.000232458,ID
Idaho,2022,January,2,6.68e-05,ID
Idaho,2022,March,527,0.017351508,ID
Illinois,2013,April,5692,0.0016486405,IL
Illinois,2013,August,5270,0.0011790955,IL
Illinois,2013,December,0,0.0,IL
Illinois,2013,February,1,1.44e-07,IL
Illinois,2013,January,1,1.44e-07,IL
Illinois,2013,July,4818,0.0009456885,IL
Illinois,2013,June,4258,0.0008185785000000001,IL
Illinois,2013,March,1,1.44e-07,IL
Illinois,2013,May,7699,0.0016455105,IL
Illinois,2013,November,1133,0.000279462,IL
Illinois,2013,October,3432,0.0007367685,IL
Illinois,2013,September,3783,0.0008095765,IL
Illinois,2014,April,6128,0.001584121,IL
Illinois,2014,August,3736,0.0008411390000000001,IL
Illinois,2014,December,0,0.0,IL
Illinois,2014,February,0,0.0,IL
Illinois,2014,January,0,0.0,IL
Illinois,2014,July,4145,0.000905696,IL
Illinois,2014,June,5118,0.001087241,IL
Illinois,2014,March,0,0.0,IL
Illinois,2014,May,6299,0.001528339,IL
Illinois,2014,November,685,0.0001974685,IL
Illinois,2014,October,3259,0.0007623205,IL
Illinois,2014,September,3573,0.0007656695,IL
Illinois,2015,April,5216,0.0016426449999999999,IL
Illinois,2015,August,7976,0.0015117445,IL
Illinois,2015,December,77,2.936e-05,IL
Illinois,2015,February,2,1.42e-07,IL
Illinois,2015,January,3,0.0,IL
Illinois,2015,July,5697,0.001160509,IL
Illinois,2015,June,4177,0.0009119645,IL
Illinois,2015,March,8,1.42e-07,IL
Illinois,2015,May,5155,0.0013615489999999999,IL
Illinois,2015,November,1931,0.0004369405,IL
Illinois,2015,October,6748,0.001308968,IL
Illinois,2015,September,7785,0.001460992,IL
Illinois,2016,April,5952,0.001980996,IL
Illinois,2016,August,7471,0.0019212986666666666,IL
Illinois,2016,December,115,0.000624557,IL
Illinois,2016,February,10,0.000358003,IL
Illinois,2016,January,21,0.0,IL
Illinois,2016,July,4778,0.0013444786666666666,IL
Illinois,2016,June,6835,0.001574521,IL
Illinois,2016,March,16,0.0006336383333333333,IL
Illinois,2016,May,8733,0.0023240626666666663,IL
Illinois,2016,November,1761,0.001068148333333333,IL
Illinois,2016,October,5031,0.001993588666666667,IL
Illinois,2016,September,6589,0.001808397,IL
Illinois,2017,April,9588,0.002309884,IL
Illinois,2017,August,6049,0.00178604,IL
Illinois,2017,December,169,0.0007939683333333334,IL
Illinois,2017,February,9,4.0229666666666665e-05,IL
Illinois,2017,January,13,0.0005128813333333333,IL
Illinois,2017,July,4580,0.001685074666666667,IL
Illinois,2017,June,6991,0.002000683666666667,IL
Illinois,2017,March,26,0.0008294543333333334,IL
Illinois,2017,May,9446,0.002490998333333333,IL
Illinois,2017,November,995,0.000732047,IL
Illinois,2017,October,3105,0.0018393770000000003,IL
Illinois,2017,September,4804,0.0020488133333333336,IL
Illinois,2018,April,7911,0.0018222280000000002,IL
Illinois,2018,August,5781,0.0013434805,IL
Illinois,2018,December,71,0.0005631919999999999,IL
Illinois,2018,February,60,0.00044238,IL
Illinois,2018,January,46,0.000526384,IL
Illinois,2018,July,6777,0.00181676,IL
Illinois,2018,June,6312,0.00146833125,IL
Illinois,2018,March,76,0.0005349537499999999,IL
Illinois,2018,May,9655,0.00244807025,IL
Illinois,2018,November,869,0.001079178,IL
Illinois,2018,October,5571,0.00189145025,IL
Illinois,2018,September,4818,0.00132206075,IL
Illinois,2019,April,11771,0.002182924,IL
Illinois,2019,August,5795,0.0026794460000000003,IL
Illinois,2019,December,226,0.000249852,IL
Illinois,2019,February,38,0.000294083,IL
Illinois,2019,January,5,0.0001469205,IL
Illinois,2019,July,5976,0.0019692727500000002,IL
Illinois,2019,June,7052,0.00159299975,IL
Illinois,2019,March,132,0.00150713825,IL
Illinois,2019,May,9336,0.0031243245,IL
Illinois,2019,November,1424,0.0013433257499999999,IL
Illinois,2019,October,4983,0.00134244775,IL
Illinois,2019,September,5587,0.00211617425,IL
Illinois,2020,April,1,2.34852e-05,IL
Illinois,2020,August,60,0.0,IL
Illinois,2020,December,8,1.886e-07,IL
Illinois,2020,February,63,0.0007659542,IL
Illinois,2020,January,286,0.0010645678,IL
Illinois,2020,July,14,0.0,IL
Illinois,2020,June,0,0.0,IL
Illinois,2020,March,67,0.0006329856,IL
Illinois,2020,May,1,2.34302e-05,IL
Illinois,2020,November,11739,0.0008130332000000001,IL
Illinois,2020,October,46193,0.004476722399999999,IL
Illinois,2020,September,16210,0.0017531314,IL
Illinois,2021,April,18247,0.003531321,IL
Illinois,2021,August,42230,0.0048436661666666665,IL
Illinois,2021,December,280,0.0025447948333333333,IL
Illinois,2021,February,129,0.0018391201666666669,IL
Illinois,2021,January,78,0.0018391201666666669,IL
Illinois,2021,July,34134,0.004649620166666667,IL
Illinois,2021,June,31062,0.005310716166666667,IL
Illinois,2021,March,176,0.0018390535,IL
Illinois,2021,May,33109,0.006241288833333333,IL
Illinois,2021,November,10666,0.0032036340000000003,IL
Illinois,2021,October,48309,0.007007475833333333,IL
Illinois,2021,September,52382,0.007234749666666666,IL
Illinois,2022,April,38200,0.0020100555,IL
Illinois,2022,August,56270,0.00361516,IL
Illinois,2022,December,115,0.000347665,IL
Illinois,2022,February,112,0.001860465,IL
Illinois,2022,January,96,0.00314502,IL
Illinois,2022,July,50073,0.002101086,IL
Illinois,2022,June,43297,0.003499767,IL
Illinois,2022,March,644,0.004952776,IL
Illinois,2022,May,69020,0.002450694,IL
Illinois,2022,November,140,0.005679184,IL
Illinois,2022,October,51019,0.002093267,IL
Illinois,2022,September,60565,0.003144654,IL
Illinois,2023,January,19,0.002203409,IL
Indiana,2018,April,248,0.010843576,IN
Indiana,2018,August,248,0.010631531,IN
Indiana,2018,December,248,0.010720257,IN
Indiana,2018,February,248,0.010941684,IN
Indiana,2018,January,248,0.010840257,IN
Indiana,2018,July,248,0.010642484,IN
Indiana,2018,June,248,0.010739762,IN
Indiana,2018,March,248,0.010750007,IN
Indiana,2018,May,248,0.010761206,IN
Indiana,2018,November,248,0.010694361,IN
Indiana,2018,October,248,0.010736041,IN
Indiana,2018,September,248,0.010704982,IN
Indiana,2019,April,15626,0.0050825225555555555,IN
Indiana,2019,August,18217,0.0053751085555555555,IN
Indiana,2019,December,11063,0.0036163267777777775,IN
Indiana,2019,February,11246,0.003944596,IN
Indiana,2019,January,7841,0.0030897021111111114,IN
Indiana,2019,July,12896,0.004432505333333333,IN
Indiana,2019,June,13515,0.005205054,IN
Indiana,2019,March,12673,0.004402899777777778,IN
Indiana,2019,May,15642,0.005377223555555556,IN
Indiana,2019,November,13532,0.004217567,IN
Indiana,2019,October,18526,0.0053650684444444445,IN
Indiana,2019,September,17244,0.005010344666666667,IN
Indiana,2020,April,170,0.000888279875,IN
Indiana,2020,August,4499,0.0023406867777777778,IN
Indiana,2020,December,13645,0.003832861555555556,IN
Indiana,2020,February,13918,0.00446002725,IN
Indiana,2020,January,16987,0.005095861375,IN
Indiana,2020,July,1363,0.0009708194444444443,IN
Indiana,2020,June,869,0.0008998972222222223,IN
Indiana,2020,March,8946,0.00311116075,IN
Indiana,2020,May,452,0.0008352738888888889,IN
Indiana,2020,November,14905,0.004189052111111111,IN
Indiana,2020,October,21490,0.005581597222222222,IN
Indiana,2020,September,17356,0.005133980111111111,IN
Indiana,2021,April,18487,0.005662052777777778,IN
Indiana,2021,August,17690,0.007730261333333333,IN
Indiana,2021,December,12917,0.006311831166666667,IN
Indiana,2021,February,7603,0.0029882275555555555,IN
Indiana,2021,January,11875,0.004003556555555555,IN
Indiana,2021,July,16376,0.007227442166666667,IN
Indiana,2021,June,19164,0.00665562375,IN
Indiana,2021,March,19184,0.005776779444444445,IN
Indiana,2021,May,18924,0.005686067333333333,IN
Indiana,2021,November,15334,0.007112939666666668,IN
Indiana,2021,October,15244,0.007122098166666667,IN
Indiana,2021,September,16214,0.007233911333333333,IN
Indiana,2022,April,1421,,IN
Indiana,2022,August,1364,,IN
Indiana,2022,February,553,,IN
Indiana,2022,January,2651,0.002798501,IN
Indiana,2022,July,1690,,IN
Indiana,2022,June,2029,,IN
Indiana,2022,March,1623,,IN
Indiana,2022,May,1825,,IN
Indiana,2022,October,0,,IN
Indiana,2022,September,19097,,IN
Iowa,2004,April,0,0.0,IA
Iowa,2004,August,0,0.0,IA
Iowa,2004,December,0,0.0,IA
Iowa,2004,February,0,0.0,IA
Iowa,2004,January,0,0.0,IA
Iowa,2004,July,0,0.0,IA
Iowa,2004,June,0,0.0,IA
Iowa,2004,March,0,0.0,IA
Iowa,2004,May,0,0.0,IA
Iowa,2004,November,0,0.0,IA
Iowa,2004,October,0,0.0,IA
Iowa,2004,September,0,0.0,IA
Iowa,2005,April,0,0.0,IA
Iowa,2005,August,0,0.0,IA
Iowa,2005,December,0,0.0,IA
Iowa,2005,February,0,0.0,IA
Iowa,2005,January,0,0.0,IA
Iowa,2005,July,0,0.0,IA
Iowa,2005,June,0,0.0,IA
Iowa,2005,March,0,0.0,IA
Iowa,2005,May,0,0.0,IA
Iowa,2005,November,0,0.0,IA
Iowa,2005,October,0,0.0,IA
Iowa,2005,September,0,0.0,IA
Iowa,2006,April,0,0.0,IA
Iowa,2006,August,0,0.0,IA
Iowa,2006,December,0,0.0,IA
Iowa,2006,February,0,0.0,IA
Iowa,2006,January,0,0.0,IA
Iowa,2006,July,0,0.0,IA
Iowa,2006,June,0,0.0,IA
Iowa,2006,March,0,0.0,IA
Iowa,2006,May,0,0.0,IA
Iowa,2006,November,0,0.0,IA
Iowa,2006,October,0,0.0,IA
Iowa,2006,September,0,0.0,IA
Iowa,2007,April,0,0.0,IA
Iowa,2007,August,0,0.0,IA
Iowa,2007,December,0,0.0,IA
Iowa,2007,February,0,0.0,IA
Iowa,2007,January,0,0.0,IA
Iowa,2007,July,0,0.0,IA
Iowa,2007,June,0,0.0,IA
Iowa,2007,March,0,0.0,IA
Iowa,2007,May,0,0.0,IA
Iowa,2007,November,0,0.0,IA
Iowa,2007,October,0,0.0,IA
Iowa,2007,September,0,0.0,IA
Iowa,2008,April,0,0.0,IA
Iowa,2008,August,0,0.0,IA
Iowa,2008,December,0,0.0,IA
Iowa,2008,February,0,0.0,IA
Iowa,2008,January,0,0.0,IA
Iowa,2008,July,0,0.0,IA
Iowa,2008,June,0,0.0,IA
Iowa,2008,March,0,0.0,IA
Iowa,2008,May,0,0.0,IA
Iowa,2008,November,0,0.0,IA
Iowa,2008,October,0,0.0,IA
Iowa,2008,September,0,0.0,IA
Iowa,2009,April,0,0.0,IA
Iowa,2009,August,0,0.0,IA
Iowa,2009,December,0,0.0,IA
Iowa,2009,February,0,0.0,IA
Iowa,2009,January,0,0.0,IA
Iowa,2009,July,0,0.0,IA
Iowa,2009,June,0,0.0,IA
Iowa,2009,March,0,0.0,IA
Iowa,2009,May,0,0.0,IA
Iowa,2009,November,0,0.0,IA
Iowa,2009,October,0,0.0,IA
Iowa,2009,September,0,0.0,IA
Iowa,2010,April,0,0.0,IA
Iowa,2010,August,0,0.0,IA
Iowa,2010,December,0,0.0,IA
Iowa,2010,February,0,0.0,IA
Iowa,2010,January,0,0.0,IA
Iowa,2010,July,0,0.0,IA
Iowa,2010,June,0,0.0,IA
Iowa,2010,March,0,0.0,IA
Iowa,2010,May,0,0.0,IA
Iowa,2010,November,0,0.0,IA
Iowa,2010,October,0,0.0,IA
Iowa,2010,September,0,0.0,IA
Iowa,2011,April,0,0.0,IA
Iowa,2011,August,0,0.0,IA
Iowa,2011,December,0,0.0,IA
Iowa,2011,February,0,0.0,IA
Iowa,2011,January,0,0.0,IA
Iowa,2011,July,0,0.0,IA
Iowa,2011,June,0,0.0,IA
Iowa,2011,March,0,0.0,IA
Iowa,2011,May,0,0.0,IA
Iowa,2011,November,0,0.0,IA
Iowa,2011,October,0,0.0,IA
Iowa,2011,September,0,0.0,IA
Iowa,2012,April,0,0.0,IA
Iowa,2012,August,0,0.0,IA
Iowa,2012,December,0,0.0,IA
Iowa,2012,February,0,0.0,IA
Iowa,2012,January,0,0.0,IA
Iowa,2012,July,0,0.0,IA
Iowa,2012,June,0,0.0,IA
Iowa,2012,March,0,0.0,IA
Iowa,2012,May,0,0.0,IA
Iowa,2012,November,0,0.0,IA
Iowa,2012,October,0,0.0,IA
Iowa,2012,September,0,0.0,IA
Iowa,2013,April,0,0.0,IA
Iowa,2013,August,0,0.0,IA
Iowa,2013,December,757,0.0001564715714285714,IA
Iowa,2013,February,0,0.0,IA
Iowa,2013,January,0,0.0,IA
Iowa,2013,July,0,0.0,IA
Iowa,2013,June,0,0.0,IA
Iowa,2013,March,0,0.0,IA
Iowa,2013,May,0,0.0,IA
Iowa,2013,November,779,0.0010122131428571429,IA
Iowa,2013,October,4178,0.0018458845714285717,IA
Iowa,2013,September,0,0.0,IA
Iowa,2014,April,9987,0.004756027714285714,IA
Iowa,2014,August,5711,0.0032912552857142854,IA
Iowa,2014,December,660,0.00017593314285714286,IA
Iowa,2014,February,599,0.00025613614285714285,IA
Iowa,2014,January,396,0.00012334014285714286,IA
Iowa,2014,July,6100,0.003871410571428572,IA
Iowa,2014,June,4816,0.0032027040000000002,IA
Iowa,2014,March,2271,0.0011192018571428571,IA
Iowa,2014,May,8544,0.007465384285714286,IA
Iowa,2014,November,532,0.000157522,IA
Iowa,2014,October,5988,0.0025194608571428574,IA
Iowa,2014,September,6629,0.004427429714285715,IA
Iowa,2015,April,7228,0.008133773428571429,IA
Iowa,2015,August,5072,0.002049335857142857,IA
Iowa,2015,December,622,0.00028634366666666663,IA
Iowa,2015,February,292,0.00012292457142857143,IA
Iowa,2015,January,1069,0.0011957565714285714,IA
Iowa,2015,July,4790,0.0027646327142857143,IA
Iowa,2015,June,5740,0.0030792908571428573,IA
Iowa,2015,March,2608,0.005757005714285715,IA
Iowa,2015,May,6075,0.004536236285714286,IA
Iowa,2015,November,716,0.00032897483333333327,IA
Iowa,2015,October,4237,0.0029477956666666663,IA
Iowa,2015,September,5208,0.003063311857142857,IA
Iowa,2016,April,4311,0.004428941666666666,IA
Iowa,2016,August,7004,0.0031589941666666666,IA
Iowa,2016,December,284,0.00010828600000000001,IA
Iowa,2016,February,1197,0.001261895,IA
Iowa,2016,January,735,0.00018957199999999997,IA
Iowa,2016,July,4256,0.0028945231666666666,IA
