State,Year,Month,Number of Disconnections,Disconnection Rate,code
Minnesota,2014,May,182.0,0.0062059585,MN
Minnesota,2014,November,92.0,0.0032951035,MN
Minnesota,2014,October,176.0,0.005833038,MN
Minnesota,2014,September,194.0,0.0069566155,MN
Minnesota,2015,April,160.0,0.0057818325,MN
Minnesota,2015,August,180.0,0.006358773,MN
Minnesota,2015,December,146.0,0.0051419325,MN
Minnesota,2015,February,83.0,0.0027107655,MN
Minnesota,2015,January,110.0,0.0035107875,MN
Minnesota,2015,July,174.0,0.0063541515,MN
Minnesota,2015,June,145.0,0.005552293,MN
Minnesota,2015,March,104.0,0.003937159,MN
Minnesota,2015,May,165.0,0.0056981985,MN
Minnesota,2015,November,75.0,0.0031948975,MN
Minnesota,2015,October,150.0,0.005095408500000001,MN
Minnesota,2015,September,211.0,0.0074719915000000005,MN
Minnesota,2016,April,109.0,0.0037928425,MN
Minnesota,2016,August,142.0,0.005120861,MN
Minnesota,2016,December,102.0,0.0031410395,MN
Minnesota,2016,February,84.0,0.0033388000000000003,MN
Minnesota,2016,January,96.0,0.0030807994999999997,MN
Minnesota,2016,July,129.0,0.0047172655,MN
Minnesota,2016,June,149.0,0.005648337,MN
Minnesota,2016,March,128.0,0.0043172415,MN
Minnesota,2016,May,150.0,0.0054939075,MN
Minnesota,2016,November,84.0,0.002586366,MN
Minnesota,2016,October,119.0,0.0040991665,MN
Minnesota,2016,September,136.0,0.0049962565,MN
Minnesota,2017,April,167.0,0.00559332,MN
Minnesota,2017,August,208.0,0.006748698,MN
Minnesota,2017,December,133.0,0.0044550905,MN
Minnesota,2017,February,89.0,0.0030871659999999997,MN
Minnesota,2017,January,103.0,0.003314282,MN
Minnesota,2017,July,150.0,0.0049610635,MN
Minnesota,2017,June,218.0,0.0071094385,MN
Minnesota,2017,March,108.0,0.0037784815,MN
Minnesota,2017,May,220.0,0.007107329,MN
Minnesota,2017,November,135.0,0.004323958,MN
Minnesota,2017,October,108.0,0.0037084165,MN
Minnesota,2017,September,182.0,0.006279572,MN
Minnesota,2018,April,157.0,0.00512638,MN
Minnesota,2018,August,290.0,0.007364643333333333,MN
Minnesota,2018,December,119.0,0.003229227333333333,MN
Minnesota,2018,February,85.0,0.0029717005,MN
Minnesota,2018,January,122.0,0.0039828945,MN
Minnesota,2018,July,229.0,0.005541151333333333,MN
Minnesota,2018,June,282.0,0.007174547333333333,MN
Minnesota,2018,March,126.0,0.0037855905,MN
Minnesota,2018,May,272.0,0.006765236666666667,MN
Minnesota,2018,November,265.0,0.00729061,MN
Minnesota,2018,October,281.0,0.007693058666666666,MN
Minnesota,2018,September,244.0,0.005982435666666667,MN
Minnesota,2019,April,203.0,0.00468333825,MN
Minnesota,2019,August,233.0,0.0053821825,MN
Minnesota,2019,December,109.0,0.0025006295,MN
Minnesota,2019,February,127.0,0.00247370875,MN
Minnesota,2019,January,169.0,0.00336594875,MN
Minnesota,2019,July,161.0,0.00359112475,MN
Minnesota,2019,June,127.0,0.002843453,MN
Minnesota,2019,March,84.0,0.00198374075,MN
Minnesota,2019,May,239.0,0.005522324,MN
Minnesota,2019,November,148.0,0.00347610825,MN
Minnesota,2019,October,309.0,0.006939339750000001,MN
Minnesota,2019,September,184.0,0.00384490825,MN
Minnesota,2020,April,0.0,0.0,MN
Minnesota,2020,August,0.0,0.0,MN
Minnesota,2020,December,0.0,0.0,MN
Minnesota,2020,February,3698.0,0.0018067475999999998,MN
Minnesota,2020,January,3632.0,0.0023210574,MN
Minnesota,2020,July,0.0,0.0,MN
Minnesota,2020,June,0.0,0.0,MN
Minnesota,2020,March,2202.0,0.0004760205,MN
Minnesota,2020,May,1.0,2.032022222222222e-05,MN
Minnesota,2020,November,0.0,0.0,MN
Minnesota,2020,October,0.0,0.0,MN
Minnesota,2020,September,0.0,0.0,MN
Minnesota,2021,April,206.0,0.0011735175714285716,MN
Minnesota,2021,August,6681.0,0.004623725142857143,MN
Minnesota,2021,December,762.0,0.002559727,MN
Minnesota,2021,February,2.0,0.0,MN
Minnesota,2021,January,67.0,0.0,MN
Minnesota,2021,July,425.0,0.0036314424285714283,MN
Minnesota,2021,June,392.0,0.0015902892857142857,MN
Minnesota,2021,March,22.0,0.0,MN
Minnesota,2021,May,491.0,0.002563109,MN
Minnesota,2021,November,1213.0,0.003544168,MN
Minnesota,2021,October,1458.0,0.0027842987142857145,MN
Minnesota,2021,September,3705.0,0.007314443857142858,MN
Minnesota,2022,April,2236.0,0.0010121374000000001,MN
Minnesota,2022,August,7021.0,0.0027746016666666666,MN
Minnesota,2022,December,156.0,0.0025596522500000002,MN
Minnesota,2022,February,1471.0,0.0010211547999999999,MN
Minnesota,2022,January,1335.0,0.0006145806,MN
Minnesota,2022,July,6099.0,0.0032188731666666667,MN
Minnesota,2022,June,7680.0,0.00395449125,MN
Minnesota,2022,March,3157.0,0.0017402342,MN
Minnesota,2022,May,8531.0,0.003862044727272727,MN
Minnesota,2022,November,290.0,0.0019758466666666666,MN
Minnesota,2022,October,2362.0,0.0006385962,MN
Minnesota,2022,September,5942.0,0.00233606175,MN
Minnesota,2023,February,43.0,,MN
Minnesota,2023,January,14.0,,MN
Missouri,1994,December,0.0,,MO
Missouri,1994,November,0.0,,MO
Missouri,1994,October,0.0,,MO
Missouri,1995,April,0.0,,MO
Missouri,1995,August,0.0,,MO
Missouri,1995,December,0.0,,MO
Missouri,1995,February,0.0,,MO
Missouri,1995,January,0.0,,MO
Missouri,1995,July,0.0,,MO
Missouri,1995,June,0.0,,MO
Missouri,1995,March,0.0,,MO
Missouri,1995,May,0.0,,MO
Missouri,1995,November,0.0,,MO
Missouri,1995,October,0.0,,MO
Missouri,1995,September,0.0,,MO
Missouri,1996,April,0.0,,MO
Missouri,1996,August,0.0,,MO
Missouri,1996,December,0.0,,MO
Missouri,1996,February,0.0,,MO
Missouri,1996,January,0.0,,MO
Missouri,1996,July,0.0,,MO
Missouri,1996,June,0.0,,MO
Missouri,1996,March,0.0,,MO
Missouri,1996,May,0.0,,MO
Missouri,1996,November,0.0,,MO
Missouri,1996,October,0.0,,MO
Missouri,1996,September,0.0,,MO
Missouri,1997,April,0.0,,MO
Missouri,1997,August,0.0,,MO
Missouri,1997,December,0.0,,MO
Missouri,1997,February,0.0,,MO
Missouri,1997,January,0.0,,MO
Missouri,1997,July,0.0,,MO
Missouri,1997,June,0.0,,MO
Missouri,1997,March,0.0,,MO
Missouri,1997,May,0.0,,MO
Missouri,1997,November,0.0,,MO
Missouri,1997,October,0.0,,MO
Missouri,1997,September,0.0,,MO
Missouri,1998,April,0.0,,MO
Missouri,1998,August,0.0,,MO
Missouri,1998,December,0.0,,MO
Missouri,1998,February,0.0,,MO
Missouri,1998,January,0.0,,MO
Missouri,1998,July,0.0,,MO
Missouri,1998,June,0.0,,MO
Missouri,1998,March,0.0,,MO
Missouri,1998,May,0.0,,MO
Missouri,1998,November,0.0,,MO
Missouri,1998,October,0.0,,MO
Missouri,1998,September,0.0,,MO
Missouri,1999,April,0.0,,MO
Missouri,1999,August,0.0,,MO
Missouri,1999,December,0.0,,MO
Missouri,1999,February,0.0,,MO
Missouri,1999,January,0.0,,MO
Missouri,1999,July,0.0,,MO
Missouri,1999,June,0.0,,MO
Missouri,1999,March,0.0,,MO
Missouri,1999,May,0.0,,MO
Missouri,1999,November,0.0,,MO
Missouri,1999,October,0.0,,MO
Missouri,1999,September,0.0,,MO
Missouri,2000,April,0.0,,MO
Missouri,2000,August,0.0,,MO
Missouri,2000,December,0.0,,MO
Missouri,2000,February,0.0,,MO
Missouri,2000,January,0.0,,MO
Missouri,2000,July,0.0,,MO
Missouri,2000,June,0.0,,MO
Missouri,2000,March,0.0,,MO
Missouri,2000,May,0.0,,MO
Missouri,2000,November,0.0,,MO
Missouri,2000,October,0.0,,MO
Missouri,2000,September,0.0,,MO
Missouri,2001,April,0.0,,MO
Missouri,2001,August,0.0,,MO
Missouri,2001,December,0.0,,MO
Missouri,2001,February,0.0,,MO
Missouri,2001,January,0.0,,MO
Missouri,2001,July,0.0,,MO
Missouri,2001,June,0.0,,MO
Missouri,2001,March,0.0,,MO
Missouri,2001,May,0.0,,MO
Missouri,2001,November,0.0,,MO
Missouri,2001,October,0.0,,MO
Missouri,2001,September,0.0,,MO
Missouri,2002,April,0.0,,MO
Missouri,2002,August,0.0,,MO
Missouri,2002,December,0.0,,MO
Missouri,2002,February,0.0,,MO
Missouri,2002,January,0.0,,MO
Missouri,2002,July,0.0,,MO
Missouri,2002,June,0.0,,MO
Missouri,2002,March,0.0,,MO
Missouri,2002,May,0.0,,MO
Missouri,2002,November,0.0,,MO
Missouri,2002,October,0.0,,MO
Missouri,2002,September,0.0,,MO
Missouri,2003,April,0.0,,MO
Missouri,2003,August,0.0,,MO
Missouri,2003,December,0.0,,MO
Missouri,2003,February,0.0,,MO
Missouri,2003,January,0.0,,MO
Missouri,2003,July,0.0,,MO
Missouri,2003,June,0.0,,MO
Missouri,2003,March,0.0,,MO
Missouri,2003,May,0.0,,MO
Missouri,2003,November,0.0,,MO
Missouri,2003,October,0.0,,MO
Missouri,2003,September,0.0,,MO
Missouri,2004,April,0.0,,MO
Missouri,2004,August,0.0,,MO
Missouri,2004,December,0.0,,MO
Missouri,2004,February,0.0,,MO
Missouri,2004,January,0.0,,MO
Missouri,2004,July,0.0,,MO
Missouri,2004,June,0.0,,MO
Missouri,2004,March,0.0,,MO
Missouri,2004,May,0.0,,MO
Missouri,2004,November,0.0,,MO
Missouri,2004,October,0.0,,MO
Missouri,2004,September,0.0,,MO
Missouri,2005,April,0.0,,MO
Missouri,2005,August,0.0,,MO
Missouri,2005,December,0.0,,MO
Missouri,2005,February,0.0,,MO
Missouri,2005,January,0.0,,MO
Missouri,2005,July,0.0,,MO
Missouri,2005,June,0.0,,MO
Missouri,2005,March,0.0,,MO
Missouri,2005,May,0.0,,MO
Missouri,2005,November,0.0,,MO
Missouri,2005,October,0.0,,MO
Missouri,2005,September,0.0,,MO
Missouri,2006,April,0.0,,MO
Missouri,2006,August,0.0,,MO
Missouri,2006,December,0.0,,MO
Missouri,2006,February,0.0,,MO
Missouri,2006,January,0.0,,MO
Missouri,2006,July,0.0,,MO
Missouri,2006,June,0.0,,MO
Missouri,2006,March,0.0,,MO
Missouri,2006,May,0.0,,MO
Missouri,2006,November,0.0,,MO
Missouri,2006,October,0.0,,MO
Missouri,2006,September,0.0,,MO
Missouri,2007,April,0.0,,MO
Missouri,2007,August,0.0,,MO
Missouri,2007,December,0.0,,MO
Missouri,2007,February,0.0,,MO
Missouri,2007,January,0.0,,MO
Missouri,2007,July,0.0,,MO
Missouri,2007,June,0.0,,MO
Missouri,2007,March,0.0,,MO
Missouri,2007,May,0.0,,MO
Missouri,2007,November,0.0,,MO
Missouri,2007,October,0.0,,MO
Missouri,2007,September,0.0,,MO
Missouri,2008,April,0.0,,MO
Missouri,2008,August,0.0,,MO
Missouri,2008,December,0.0,,MO
Missouri,2008,February,0.0,,MO
Missouri,2008,January,0.0,,MO
Missouri,2008,July,0.0,,MO
Missouri,2008,June,0.0,,MO
Missouri,2008,March,0.0,,MO
Missouri,2008,May,0.0,,MO
Missouri,2008,November,0.0,,MO
Missouri,2008,October,0.0,,MO
Missouri,2008,September,0.0,,MO
Missouri,2009,April,0.0,,MO
Missouri,2009,August,0.0,,MO
Missouri,2009,December,0.0,,MO
Missouri,2009,February,0.0,,MO
Missouri,2009,January,0.0,,MO
Missouri,2009,July,0.0,,MO
Missouri,2009,June,0.0,,MO
Missouri,2009,March,0.0,,MO
Missouri,2009,May,0.0,,MO
Missouri,2009,November,0.0,,MO
Missouri,2009,October,0.0,,MO
Missouri,2009,September,0.0,,MO
Missouri,2010,April,0.0,,MO
Missouri,2010,August,0.0,,MO
Missouri,2010,December,0.0,,MO
Missouri,2010,February,0.0,,MO
Missouri,2010,January,0.0,,MO
Missouri,2010,July,0.0,,MO
Missouri,2010,June,0.0,,MO
Missouri,2010,March,0.0,,MO
Missouri,2010,May,0.0,,MO
Missouri,2010,November,0.0,,MO
Missouri,2010,October,0.0,,MO
Missouri,2010,September,0.0,,MO
Missouri,2011,April,0.0,,MO
Missouri,2011,August,0.0,,MO
Missouri,2011,December,0.0,,MO
Missouri,2011,February,0.0,,MO
Missouri,2011,January,0.0,,MO
Missouri,2011,July,0.0,,MO
Missouri,2011,June,0.0,,MO
Missouri,2011,March,0.0,,MO
Missouri,2011,May,0.0,,MO
Missouri,2011,November,0.0,,MO
Missouri,2011,October,0.0,,MO
Missouri,2011,September,0.0,,MO
Missouri,2012,April,0.0,,MO
Missouri,2012,August,0.0,,MO
Missouri,2012,December,0.0,,MO
Missouri,2012,February,0.0,,MO
Missouri,2012,January,0.0,,MO
Missouri,2012,July,0.0,,MO
Missouri,2012,June,0.0,,MO
Missouri,2012,March,0.0,,MO
Missouri,2012,May,0.0,,MO
Missouri,2012,November,0.0,,MO
Missouri,2012,October,0.0,,MO
Missouri,2012,September,0.0,,MO
Missouri,2013,April,0.0,,MO
Missouri,2013,August,0.0,,MO
Missouri,2013,December,0.0,,MO
Missouri,2013,February,0.0,,MO
Missouri,2013,January,0.0,,MO
Missouri,2013,July,0.0,,MO
Missouri,2013,June,0.0,,MO
Missouri,2013,March,0.0,,MO
Missouri,2013,May,0.0,,MO
Missouri,2013,November,0.0,,MO
Missouri,2013,October,0.0,,MO
Missouri,2013,September,0.0,,MO
Missouri,2014,April,0.0,,MO
Missouri,2014,August,0.0,,MO
Missouri,2014,December,0.0,,MO
Missouri,2014,February,0.0,,MO
Missouri,2014,January,0.0,,MO
Missouri,2014,July,0.0,,MO
Missouri,2014,June,0.0,,MO
Missouri,2014,March,0.0,,MO
Missouri,2014,May,0.0,,MO
Missouri,2014,November,0.0,,MO
Missouri,2014,October,0.0,,MO
Missouri,2014,September,0.0,,MO
Missouri,2015,April,0.0,,MO
Missouri,2015,August,0.0,,MO
Missouri,2015,December,0.0,,MO
Missouri,2015,February,0.0,,MO
Missouri,2015,January,0.0,,MO
Missouri,2015,July,0.0,,MO
Missouri,2015,June,0.0,,MO
Missouri,2015,March,0.0,,MO
Missouri,2015,May,0.0,,MO
Missouri,2015,November,0.0,,MO
Missouri,2015,October,0.0,,MO
Missouri,2015,September,0.0,,MO
Missouri,2016,April,0.0,,MO
Missouri,2016,August,0.0,,MO
Missouri,2016,December,0.0,,MO
Missouri,2016,February,0.0,,MO
Missouri,2016,January,0.0,,MO
Missouri,2016,July,0.0,,MO
Missouri,2016,June,0.0,,MO
Missouri,2016,March,0.0,,MO
Missouri,2016,May,0.0,,MO
Missouri,2016,November,0.0,,MO
Missouri,2016,October,0.0,,MO
Missouri,2016,September,0.0,,MO
Missouri,2017,April,0.0,,MO
Missouri,2017,August,0.0,,MO
Missouri,2017,December,0.0,,MO
Missouri,2017,February,0.0,,MO
Missouri,2017,January,0.0,,MO
Missouri,2017,July,0.0,,MO
Missouri,2017,June,0.0,,MO
Missouri,2017,March,0.0,,MO
Missouri,2017,May,0.0,,MO
Missouri,2017,November,0.0,,MO
Missouri,2017,October,0.0,,MO
Missouri,2017,September,0.0,,MO
Missouri,2018,April,2794.0,0.016016785,MO
Missouri,2018,August,2135.0,0.012216685,MO
Missouri,2018,December,2260.0,0.012912736,MO
Missouri,2018,February,2575.0,0.014776177,MO
Missouri,2018,January,2570.0,0.014754004,MO
Missouri,2018,July,2725.0,0.015599418,MO
Missouri,2018,June,2290.0,0.013114641,MO
Missouri,2018,March,2399.0,0.013759679,MO
Missouri,2018,May,2247.0,0.012874725,MO
Missouri,2018,November,2611.0,0.014922217,MO
Missouri,2018,October,4150.0,0.023727031,MO
Missouri,2018,September,2787.0,0.015941291,MO
Missouri,2019,April,3640.0,0.02076784,MO
Missouri,2019,August,20850.0,0.00894137925,MO
Missouri,2019,December,5189.0,0.0037455154999999998,MO
Missouri,2019,February,2934.0,0.016751356,MO
Missouri,2019,January,2804.0,0.016014895,MO
Missouri,2019,July,2941.0,0.016755734,MO
Missouri,2019,June,3000.0,0.017101228,MO
Missouri,2019,March,3169.0,0.018087177,MO
Missouri,2019,May,3513.0,0.020034103,MO
Missouri,2019,November,10161.0,0.00373109075,MO
Missouri,2019,October,22563.0,0.009874769,MO
Missouri,2019,September,23740.0,0.009870035,MO
Missouri,2020,April,0.0,0.0,MO
Missouri,2020,August,22032.0,0.0119178945,MO
Missouri,2020,December,5927.0,0.009209718799999999,MO
Missouri,2020,February,6436.0,0.00466909325,MO
Missouri,2020,January,5903.0,0.003392974,MO
Missouri,2020,July,8915.0,0.00497669075,MO
Missouri,2020,June,0.0,0.0,MO
Missouri,2020,March,8990.0,0.0022012665,MO
Missouri,2020,May,0.0,0.0,MO
Missouri,2020,November,11040.0,0.00550868275,MO
Missouri,2020,October,22072.0,0.01075712925,MO
Missouri,2020,September,22830.0,0.0111149155,MO
Missouri,2021,April,13573.0,0.0068236456,MO
Missouri,2021,August,20578.0,0.0086486998,MO
Missouri,2021,December,8549.0,0.004181443,MO
Missouri,2021,February,3605.0,0.003197304,MO
Missouri,2021,January,3121.0,0.0029734995,MO
Missouri,2021,July,16273.0,0.0076330174,MO
Missouri,2021,June,17795.0,0.008815617,MO
Missouri,2021,March,12822.0,0.008041588,MO
Missouri,2021,May,23675.0,0.0126645346,MO
Missouri,2021,November,8746.0,0.007769814599999999,MO
Missouri,2021,October,22469.0,0.0095292456,MO
Missouri,2021,September,23630.0,0.0090098316,MO
Missouri,2022,April,22875.0,,MO
Missouri,2022,August,0.0,,MO
Missouri,2022,December,0.0,,MO
Missouri,2022,February,7197.0,0.014987543,MO
Missouri,2022,January,2449.0,0.0058362925,MO
Missouri,2022,July,0.0,,MO
Missouri,2022,June,19876.0,,MO
Missouri,2022,March,11944.0,0.019204512,MO
Missouri,2022,May,20220.0,,MO
Missouri,2022,November,0.0,,MO
Missouri,2022,October,0.0,,MO
Missouri,2022,September,0.0,,MO
Montana,2018,June,0.0,,MT
Montana,2019,June,0.0,,MT
Montana,2020,April,0.0,0.0,MT
Montana,2020,June,0.0,0.0,MT
Montana,2020,May,0.0,0.0,MT
Nebraska,2020,April,101.0,0.000798981,NE
Nebraska,2020,August,995.0,0.003935575,NE
Nebraska,2020,December,717.0,0.0022318446666666665,NE
Nebraska,2020,February,866.0,0.00685067,NE
Nebraska,2020,January,541.0,0.004279691,NE
Nebraska,2020,July,120.0,0.000474642,NE
Nebraska,2020,June,146.0,0.001154963,NE
Nebraska,2020,March,538.0,0.004255959,NE
Nebraska,2020,May,99.0,0.00078316,NE
Nebraska,2020,November,1743.0,0.0038371143333333336,NE
Nebraska,2020,October,1245.0,0.003423727,NE
Nebraska,2020,September,2084.0,0.005896305,NE
Nebraska,2021,April,898.0,0.007001622,NE
Nebraska,2021,August,683.0,0.005325287,NE
Nebraska,2021,December,439.0,0.003422842,NE
Nebraska,2021,February,874.0,0.0029862219999999997,NE
Nebraska,2021,January,1021.0,0.0033902830000000004,NE
Nebraska,2021,July,707.0,0.005512413,NE
Nebraska,2021,June,819.0,0.006385666,NE
Nebraska,2021,March,1632.0,0.004844880333333333,NE
Nebraska,2021,May,901.0,0.007025012,NE
Nebraska,2021,November,496.0,0.003867265,NE
Nebraska,2021,October,923.0,0.007196544,NE
Nebraska,2021,September,1007.0,0.007851485,NE
Nebraska,2022,February,685.0,,NE
Nebraska,2022,January,648.0,,NE
New Hampshire,2009,April,0.0,,NH
New Hampshire,2009,August,65.0,0.00300912,NH
New Hampshire,2009,December,10.0,0.000457519,NH
New Hampshire,2009,February,0.0,,NH
New Hampshire,2009,January,0.0,,NH
New Hampshire,2009,July,0.0,,NH
New Hampshire,2009,June,0.0,,NH
New Hampshire,2009,March,0.0,,NH
New Hampshire,2009,May,0.0,,NH
New Hampshire,2009,November,2.0,9.19e-05,NH
New Hampshire,2009,October,28.0,0.001295337,NH
New Hampshire,2009,September,68.0,0.003145818,NH
New Hampshire,2010,April,3478.0,0.004139875,NH
New Hampshire,2010,August,3468.0,0.00348745025,NH
New Hampshire,2010,December,145.0,0.00010688924999999999,NH
New Hampshire,2010,February,186.0,0.000203957,NH
New Hampshire,2010,January,154.0,0.00013344650000000002,NH
New Hampshire,2010,July,2855.0,0.0029669585,NH
New Hampshire,2010,June,5130.0,0.0053141677499999995,NH
New Hampshire,2010,March,311.0,0.00034606375,NH
New Hampshire,2010,May,5335.0,0.00416821125,NH
New Hampshire,2010,November,1304.0,0.00119568525,NH
New Hampshire,2010,October,3233.0,0.0033722459999999998,NH
New Hampshire,2010,September,3231.0,0.00286390425,NH
New Hampshire,2011,April,3142.0,0.0044639269999999995,NH
New Hampshire,2011,August,2815.0,0.005148822,NH
New Hampshire,2011,December,152.0,0.00010813680000000001,NH
New Hampshire,2011,February,205.0,0.0001666334,NH
New Hampshire,2011,January,155.0,0.0001017952,NH
New Hampshire,2011,July,3853.0,0.0053359346,NH
New Hampshire,2011,June,4927.0,0.0072783636,NH
New Hampshire,2011,March,311.0,0.00020882399999999998,NH
New Hampshire,2011,May,5375.0,0.0068734634,NH
New Hampshire,2011,November,1019.0,0.0008427606000000001,NH
New Hampshire,2011,October,3086.0,0.003976568,NH
New Hampshire,2011,September,3626.0,0.0048726632,NH
New Hampshire,2012,April,3154.0,0.004102102200000001,NH
New Hampshire,2012,August,3751.0,0.0051808928,NH
New Hampshire,2012,December,118.0,7.4525e-05,NH
New Hampshire,2012,February,239.0,0.00016637700000000002,NH
New Hampshire,2012,January,170.0,0.00011036140000000001,NH
New Hampshire,2012,July,3315.0,0.0044988044,NH
New Hampshire,2012,June,3744.0,0.005332147,NH
New Hampshire,2012,March,280.0,0.0001995752,NH
New Hampshire,2012,May,5740.0,0.0077863872,NH
New Hampshire,2012,November,1478.0,0.001075325,NH
New Hampshire,2012,October,3223.0,0.0038179946,NH
New Hampshire,2012,September,3121.0,0.0038354358000000006,NH
New Hampshire,2013,April,3538.0,0.003717827,NH
New Hampshire,2013,August,3321.0,0.004019092,NH
New Hampshire,2013,December,78.0,5.2979199999999996e-05,NH
New Hampshire,2013,February,214.0,0.0001040692,NH
New Hampshire,2013,January,160.0,0.00011103219999999999,NH
New Hampshire,2013,July,2903.0,0.004379049,NH
New Hampshire,2013,June,3483.0,0.0048045846,NH
New Hampshire,2013,March,235.0,0.00017101620000000003,NH
New Hampshire,2013,May,4821.0,0.0063778724,NH
New Hampshire,2013,November,1233.0,0.0009012117999999999,NH
New Hampshire,2013,October,3395.0,0.0031348306,NH
New Hampshire,2013,September,3199.0,0.0033107236,NH
New Hampshire,2014,April,3324.0,0.0029700912,NH
New Hampshire,2014,August,3448.0,0.0053433316,NH
New Hampshire,2014,December,578.0,0.0027447488000000003,NH
New Hampshire,2014,February,171.0,0.0001262506,NH
New Hampshire,2014,January,164.0,0.0001121824,NH
New Hampshire,2014,July,3521.0,0.005761233,NH
New Hampshire,2014,June,3764.0,0.0047074368,NH
New Hampshire,2014,March,263.0,0.00022293579999999998,NH
New Hampshire,2014,May,4561.0,0.0050463588,NH
New Hampshire,2014,November,1740.0,0.0020614960000000003,NH
New Hampshire,2014,October,3641.0,0.004202467400000001,NH
New Hampshire,2014,September,3883.0,0.0058015546,NH
New Hampshire,2015,April,4704.0,0.0049897171999999995,NH
New Hampshire,2015,August,3112.0,0.004052775999999999,NH
New Hampshire,2015,December,186.0,0.00012340179999999998,NH
New Hampshire,2015,February,80.0,7.203440000000001e-05,NH
New Hampshire,2015,January,95.0,4.44018e-05,NH
New Hampshire,2015,July,3463.0,0.0046712098,NH
New Hampshire,2015,June,5086.0,0.0060082716,NH
New Hampshire,2015,March,210.0,0.00013137560000000002,NH
New Hampshire,2015,May,4879.0,0.005704311,NH
New Hampshire,2015,November,1790.0,0.0021070664,NH
