State,Utility Name,Utility Type,Service Type,Year,Month,Total Disconnections,Total Reconnections,Total Connections,Disconnection Rate
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,March,3,1,22532,0.000133144
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,April,50,6,22592,0.002213173
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,May,177,23,22612,0.007827702
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,June,170,10,22597,0.007523123
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,July,114,15,22631,0.005037338
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,August,164,29,22619,0.007250542
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,September,64,10,22688,0.002820874
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,October,63,14,22785,0.002764977
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,November,23,6,22906,0.001004104
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2012,December,0,0,22992,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,January,0,0,23048,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,February,0,0,23079,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,March,3,1,23096,0.000129893
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,April,19,5,23203,0.00081886
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,May,103,6,23183,0.004442911
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,June,100,15,23148,0.004320028
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,July,128,17,23091,0.005543285
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,August,96,10,23123,0.00415171
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,September,134,14,23138,0.005791339
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,October,108,13,23291,0.004636984
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,November,14,3,23443,0.000597193
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2013,December,0,0,23564,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,January,1,0,23624,4.23E-05
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,February,1,1,23641,4.23E-05
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,March,5,3,23687,0.000211086
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,April,57,3,23742,0.002400809
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,May,216,13,23671,0.00912509
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,June,168,19,23933,0.007019596
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,July,149,9,23620,0.006308213
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,August,90,6,23657,0.003804371
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,September,94,4,23850,0.0039413
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,October,19,4,24087,0.000788807
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,November,1,0,24252,4.12E-05
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2014,December,0,0,24361,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,January,0,0,24399,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,February,2,0,24425,8.19E-05
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,March,0,0,24439,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,April,12,5,24505,0.000489696
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,May,90,9,24439,0.003682638
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,June,127,14,24343,0.005217106
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,July,76,6,24256,0.003133245
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,August,69,3,24325,0.002836588
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,September,106,10,24377,0.004348361
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,October,33,7,24579,0.00134261
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,November,17,2,24731,0.000687396
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2015,December,3,0,24829,0.000120826
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,January,7,2,24888,0.00028126
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,February,2,0,24935,8.02E-05
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,March,8,2,25000,0.00032
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,April,21,2,25039,0.000838692
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,May,107,8,25005,0.004279144
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,June,131,13,25005,0.005238952
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,July,98,9,24846,0.003944297
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,August,102,8,24774,0.00411722
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,September,45,8,24928,0.001805199
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,October,64,3,25086,0.002551224
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,November,9,3,25233,0.000356676
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2016,December,0,0,25342,0
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,January,3,1,26828,0.000111823
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,February,3,1,26828,0.000111823
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,March,6,0,26896,0.000223081
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,April,89,12,26907,0.003307689
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,May,130,12,26870,0.004838109
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,June,128,24,26752,0.004784689
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,July,248,25,26587,0.009327867
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,August,102,11,26589,0.003836173
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,September,58,7,26731,0.002169765
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,October,55,12,26949,0.002040892
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,November,13,1,27162,0.00047861
New Hampshire,Northern Utilities,Investor Owned Utility,Electric and Gas,2019,December,0,0,27163,0
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,January,1,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,February,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,March,2,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,April,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,May,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,June,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,July,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,August,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,September,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,October,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,November,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2020,December,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,January,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,February,2,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,March,8,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,April,95,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,May,152,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,June,44,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,July,143,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,August,101,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,September,63,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,October,51,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,November,8,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2021,December,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,January,2,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,February,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,March,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,April,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,May,719,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,June,222,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,July,130,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,August,163,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,September,0,0,,
New Hampshire,Northern Utilities,Investor Owned Utility,Gas,2022,October,0,0,,
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,January,142,42,418338,0.000339438
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,February,174,59,418805,0.000415468
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,March,290,102,419132,0.000691906
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,April,3170,1478,418325,0.00757784
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,May,5162,2315,421311,0.012252232
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,June,4643,2670,421319,0.011020153
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,July,2646,1381,422024,0.006269786
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,August,3214,1418,422024,0.007615681
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,September,3054,1109,422300,0.007231826
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,October,2947,1257,422402,0.006976766
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,November,1209,705,419104,0.002884726
New Hampshire,Public Service,Investor Owned Utility,Gas,2010,December,139,31,420630,0.000330457
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,January,149,49,421051,0.000353876
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,February,182,69,421224,0.000432074
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,March,293,110,421236,0.000695572
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,April,2412,515,420419,0.005737134
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,May,4290,2187,422761,0.010147577
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,June,3558,1754,422752,0.008416282
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,July,2850,1409,423084,0.006736251
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,August,1698,799,423381,0.004010572
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,September,2630,827,423067,0.006216509
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,October,2305,930,423121,0.005447614
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,November,898,444,420877,0.00213364
New Hampshire,Public Service,Investor Owned Utility,Gas,2011,December,143,44,421879,0.00033896
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,January,163,25,422491,0.000385807
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,February,220,55,422586,0.000520604
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,March,261,81,422779,0.000617344
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,April,2341,1079,422030,0.005546999
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,May,4187,2133,424351,0.009866832
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,June,2723,1440,424359,0.006416737
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,July,2406,1281,424531,0.005667431
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,August,2776,1487,424602,0.006537887
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,September,2361,1351,424768,0.005558328
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,October,2513,1529,424845,0.005915098
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,November,1387,834,422535,0.003282568
New Hampshire,Public Service,Investor Owned Utility,Gas,2012,December,112,46,423401,0.000264525
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,January,147,57,423805,0.000346858
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,February,213,73,422329,0.000504346
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,March,219,92,423386,0.000517258
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,April,2799,1329,422389,0.006626593
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,May,3410,1845,425175,0.008020227
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,June,2454,1349,425331,0.005769624
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,July,2009,1012,425885,0.004717236
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,August,2578,1448,426197,0.006048846
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,September,2841,1654,425829,0.006671692
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,October,3083,1896,426428,0.007229825
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,November,1155,732,424265,0.002722355
New Hampshire,Public Service,Investor Owned Utility,Gas,2013,December,72,27,425039,0.000169396
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,January,153,52,425654,0.000359447
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,February,156,41,425939,0.00036625
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,March,236,87,426080,0.000553887
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,April,3031,1511,425731,0.007119519
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,May,3974,1916,427267,0.009300976
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,June,2966,1694,427778,0.006933503
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,July,2131,1030,427646,0.004983093
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,August,2029,999,427975,0.004740931
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,September,2563,1428,428423,0.005982405
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,October,2681,1648,428657,0.006254418
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,November,1212,742,426715,0.002840303
New Hampshire,Public Service,Investor Owned Utility,Gas,2014,December,112,37,427439,0.000262026
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,January,5,0,67173,7.44E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,February,3,0,67173,4.47E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,March,2,0,67173,2.98E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,April,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,May,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,June,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,July,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,August,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,September,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,October,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,November,0,0,67173,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2020,December,1,0,67173,1.49E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,January,0,0,67643,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,February,3,0,67643,4.44E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,March,2,0,67643,2.96E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,April,149,0,67643,0.002202741
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,May,207,0,67643,0.003060184
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,June,67,0,67643,0.000990494
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,July,116,0,67643,0.001714886
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,August,93,0,67643,0.001374865
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,September,75,0,67643,0.001108762
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,October,77,0,67643,0.001138329
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,November,26,0,67643,0.000384371
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2021,December,0,0,67643,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,January,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,February,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,March,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,April,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,May,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,June,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,July,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,August,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,September,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric,2022,October,0,0,,
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,January,12,5,61745,0.000194348
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,February,5,2,61775,8.09E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,March,9,1,61897,0.000145403
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,April,54,13,62082,0.000869817
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,May,62,18,62642,0.000989751
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,June,344,101,62747,0.005482334
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,July,109,39,62767,0.001736581
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,August,133,47,62810,0.002117497
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,September,84,30,62644,0.001340911
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,October,162,70,62475,0.002593037
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,November,69,24,61984,0.001113191
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2010,December,6,5,61817,9.71E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,January,4,2,61768,6.48E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,February,22,9,61799,0.000355993
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,March,16,9,61884,0.000258548
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,April,124,44,62295,0.001990529
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,May,243,111,62743,0.003872942
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,June,309,127,63025,0.004902816
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,July,294,137,62986,0.004667704
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,August,216,99,63113,0.003422433
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,September,257,115,63144,0.004070062
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,October,232,109,62374,0.003719499
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,November,1,0,62229,1.61E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2011,December,7,6,62209,0.000112524
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,January,4,3,62212,6.43E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,February,7,4,62225,0.000112495
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,March,13,9,62294,0.000208688
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,April,140,51,62487,0.002240466
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,May,442,169,63200,0.006993671
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,June,314,120,63276,0.004962387
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,July,207,88,63292,0.003270556
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,August,189,71,63316,0.002985027
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,September,166,69,63275,0.002623469
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,October,173,37,62525,0.002766893
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,November,68,37,62388,0.001089953
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2012,December,5,2,62405,8.01E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,January,13,8,62409,0.000208303
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,February,1,0,62452,1.60E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,March,13,4,62521,0.00020793
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,April,105,25,62701,0.001674614
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,May,167,34,63058,0.002648355
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,June,195,43,63579,0.00306705
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,July,100,25,63612,0.00157203
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,August,142,47,63669,0.002230285
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,September,178,50,63258,0.002813873
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,October,157,29,62808,0.002499682
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,November,50,15,62781,0.000796419
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2013,December,6,2,62818,9.55E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,January,10,2,62828,0.000159165
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,February,14,9,62864,0.000222703
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,March,22,9,62910,0.000349706
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,April,102,19,63588,0.001604076
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,May,289,68,63866,0.004525099
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,June,237,44,63866,0.003710895
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,July,156,42,63957,0.002439139
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,August,154,54,63987,0.002406739
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,September,180,46,63957,0.002814391
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,October,158,48,63157,0.002501702
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,November,98,22,63181,0.001551099
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2014,December,7,5,63153,0.000110842
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,January,0,0,63159,0
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,February,7,6,63186,0.000110784
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,March,12,7,63214,0.000189831
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,April,209,90,63987,0.003266288
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,May,211,92,64219,0.003285632
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,June,242,100,64307,0.003763198
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,July,159,69,64388,0.002469404
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,August,142,51,64379,0.002205688
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,September,120,52,64359,0.001864541
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,October,108,38,63448,0.001702181
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,November,30,13,63442,0.000472873
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2015,December,5,3,63462,7.88E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,January,9,7,63479,0.000141779
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,February,14,6,63551,0.000220296
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,March,9,5,63678,0.000141336
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,April,89,29,64568,0.001378392
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,May,245,101,64735,0.003784661
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,June,163,44,64790,0.00251582
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,July,54,24,64880,0.000832306
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,August,141,52,64971,0.002170199
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,September,96,32,64931,0.001478493
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,October,117,42,64231,0.00182155
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,November,68,29,64123,0.001060462
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2016,December,2,1,64207,3.11E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2017,January,4,2,64214,6.23E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2017,February,4,2,64415,6.21E-05
New Hampshire,Unitil Energy Systems,Investor Owned Utility,Electric and Gas,2017,March,5,2,64419,7.76E-05
