"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate"
"4196","OH","Ohio Cumberland Gas Company",2016,"May",NA,1990,NA
"4197","OH","Ohio Cumberland Gas Company",2016,"November",NA,2008,NA
"4198","OH","Ohio Cumberland Gas Company",2016,"October",NA,2000,NA
"4199","OH","Ohio Cumberland Gas Company",2016,"September",NA,1993,NA
"4200","OH","Ohio Cumberland Gas Company",2017,"April",NA,2026,NA
"4201","OH","Ohio Cumberland Gas Company",2017,"February",3,2022,0.148367952522255
"4202","OH","Ohio Cumberland Gas Company",2017,"January",NA,2021,NA
"4203","OH","Ohio Cumberland Gas Company",2017,"March",NA,2023,NA
"4204","OH","Ohio Cumberland Gas Company",2017,"May",1,2024,0.0494071146245059
"4205","OH","Ohio Cumberland Gas Company",2018,"August",NA,2109,NA
"4206","OH","Ohio Cumberland Gas Company",2018,"December",NA,2150,NA
"4207","OH","Ohio Cumberland Gas Company",2018,"July",1,2103,0.0475511174512601
"4208","OH","Ohio Cumberland Gas Company",2018,"June",1,2102,0.0475737392959087
"4209","OH","Ohio Cumberland Gas Company",2018,"November",NA,2141,NA
"4210","OH","Ohio Cumberland Gas Company",2018,"October",NA,2135,NA
"4211","OH","Ohio Cumberland Gas Company",2018,"September",NA,2115,NA
"4212","OH","Ohio Cumberland Gas Company",2019,"April",3,2158,0.139017608897127
"4213","OH","Ohio Cumberland Gas Company",2019,"August",NA,2173,NA
"4214","OH","Ohio Cumberland Gas Company",2019,"December",NA,2203,NA
"4215","OH","Ohio Cumberland Gas Company",2019,"February",2,2159,0.0926354793886058
"4216","OH","Ohio Cumberland Gas Company",2019,"January",1,2156,0.0463821892393321
"4217","OH","Ohio Cumberland Gas Company",2019,"July",1,2168,0.0461254612546125
"4218","OH","Ohio Cumberland Gas Company",2019,"June",2,2169,0.0922083909635777
"4219","OH","Ohio Cumberland Gas Company",2019,"March",5,2159,0.231588698471515
"4220","OH","Ohio Cumberland Gas Company",2019,"May",NA,2159,NA
"4221","OH","Ohio Cumberland Gas Company",2019,"November",NA,2196,NA
"4222","OH","Ohio Cumberland Gas Company",2019,"October",NA,2188,NA
"4223","OH","Ohio Cumberland Gas Company",2019,"September",NA,2178,NA
"4224","OH","Ohio Cumberland Gas Company",2020,"April",NA,2216,NA
"4225","OH","Ohio Cumberland Gas Company",2020,"August",1,2241,0.0446229361892012
"4226","OH","Ohio Cumberland Gas Company",2020,"December",NA,2270,NA
"4227","OH","Ohio Cumberland Gas Company",2020,"February",NA,2208,NA
"4228","OH","Ohio Cumberland Gas Company",2020,"January",NA,2207,NA
"4229","OH","Ohio Cumberland Gas Company",2020,"July",NA,2228,NA
"4230","OH","Ohio Cumberland Gas Company",2020,"June",4,2226,0.179694519317161
"4231","OH","Ohio Cumberland Gas Company",2020,"March",NA,2213,NA
"4232","OH","Ohio Cumberland Gas Company",2020,"May",NA,2225,NA
"4233","OH","Ohio Cumberland Gas Company",2020,"November",NA,2266,NA
"4234","OH","Ohio Cumberland Gas Company",2020,"October",NA,2253,NA
"4235","OH","Ohio Cumberland Gas Company",2020,"September",NA,2245,NA
"4236","OH","Ohio Cumberland Gas Company",2021,"April",NA,2284,NA
"4237","OH","Ohio Cumberland Gas Company",2021,"August",NA,2312,NA
"4238","OH","Ohio Cumberland Gas Company",2021,"December",NA,2351,NA
"4239","OH","Ohio Cumberland Gas Company",2021,"February",2,2279,0.0877577885037297
"4240","OH","Ohio Cumberland Gas Company",2021,"January",NA,2277,NA
"4241","OH","Ohio Cumberland Gas Company",2021,"July",NA,2301,NA
"4242","OH","Ohio Cumberland Gas Company",2021,"June",3,2292,0.130890052356021
"4243","OH","Ohio Cumberland Gas Company",2021,"March",1,2282,0.0438212094653812
"4244","OH","Ohio Cumberland Gas Company",2021,"May",5,2290,0.218340611353712
"4245","OH","Ohio Cumberland Gas Company",2021,"November",NA,2339,NA
"4246","OH","Ohio Cumberland Gas Company",2021,"October",NA,2329,NA
"4247","OH","Ohio Cumberland Gas Company",2021,"September",NA,2318,NA
"4248","OH","Ohio Cumberland Gas Company",2022,"April",2,2370,0.0843881856540084
"4249","OH","Ohio Cumberland Gas Company",2022,"February",NA,2361,NA
"4250","OH","Ohio Cumberland Gas Company",2022,"January",NA,2356,NA
"4251","OH","Ohio Cumberland Gas Company",2022,"March",6,2369,0.253271422541157
"4252","OH","Ohio Cumberland Gas Company",2022,"May",NA,2378,NA
"4253","OH","Ohio Edison Company",2014,"August",5975,919834,0.649573727433428
"4254","OH","Ohio Edison Company",2014,"August",5975,919834,0.649573727433428
"4255","OH","Ohio Edison Company",2014,"December",1774,922372,0.192330209503324
"4256","OH","Ohio Edison Company",2014,"December",1774,922372,0.192330209503324
"4257","OH","Ohio Edison Company",2014,"July",6063,920474,0.658682374515739
"4258","OH","Ohio Edison Company",2014,"July",6063,920474,0.658682374515739
"4259","OH","Ohio Edison Company",2014,"June",6004,920877,0.651987181784321
"4260","OH","Ohio Edison Company",2014,"June",6004,920877,0.651987181784321
"4261","OH","Ohio Edison Company",2014,"November",456,922085,0.0494531415216602
"4262","OH","Ohio Edison Company",2014,"November",456,922085,0.0494531415216602
"4263","OH","Ohio Edison Company",2014,"October",6634,920730,0.720515243339524
"4264","OH","Ohio Edison Company",2014,"October",6634,920730,0.720515243339524
"4265","OH","Ohio Edison Company",2014,"September",6624,920224,0.719824738324582
"4266","OH","Ohio Edison Company",2014,"September",6624,920224,0.719824738324582
"4267","OH","Ohio Edison Company",2015,"April",4635,924198,0.501515908928606
"4268","OH","Ohio Edison Company",2015,"April",4635,924198,0.501515908928606
"4269","OH","Ohio Edison Company",2015,"August",5806,921891,0.629792459195284
"4270","OH","Ohio Edison Company",2015,"August",5806,921891,0.629792459195284
"4271","OH","Ohio Edison Company",2015,"December",1782,924127,0.192830639078828
"4272","OH","Ohio Edison Company",2015,"December",1782,924127,0.192830639078828
"4273","OH","Ohio Edison Company",2015,"February",242,924399,0.0261791715482167
"4274","OH","Ohio Edison Company",2015,"February",242,924399,0.0261791715482167
"4275","OH","Ohio Edison Company",2015,"January",589,923397,0.0637862154631215
"4276","OH","Ohio Edison Company",2015,"January",589,923397,0.0637862154631215
"4277","OH","Ohio Edison Company",2015,"July",5883,922273,0.63788054079432
"4278","OH","Ohio Edison Company",2015,"July",5883,922273,0.63788054079432
"4279","OH","Ohio Edison Company",2015,"June",5812,922663,0.629915798075787
"4280","OH","Ohio Edison Company",2015,"June",5812,922663,0.629915798075787
"4281","OH","Ohio Edison Company",2015,"March",2117,924901,0.228889362212821
"4282","OH","Ohio Edison Company",2015,"March",2117,924901,0.228889362212821
"4283","OH","Ohio Edison Company",2015,"May",5448,922833,0.590356001573416
"4284","OH","Ohio Edison Company",2015,"May",5448,922833,0.590356001573416
"4285","OH","Ohio Edison Company",2015,"November",1016,923301,0.11003995446772
"4286","OH","Ohio Edison Company",2015,"November",1016,923301,0.11003995446772
"4287","OH","Ohio Edison Company",2015,"October",6132,921685,0.665303221816564
"4288","OH","Ohio Edison Company",2015,"October",6132,921685,0.665303221816564
"4289","OH","Ohio Edison Company",2015,"September",5897,921714,0.639786311155087
"4290","OH","Ohio Edison Company",2015,"September",5897,921714,0.639786311155087
"4291","OH","Ohio Edison Company",2016,"April",3544,925515,0.382921940757308
"4292","OH","Ohio Edison Company",2016,"April",3544,925515,0.382921940757308
"4293","OH","Ohio Edison Company",2016,"August",6918,926231,0.746897912075929
"4294","OH","Ohio Edison Company",2016,"December",972,930231,0.104490175021043
"4295","OH","Ohio Edison Company",2016,"February",1463,926205,0.157956391943468
"4296","OH","Ohio Edison Company",2016,"February",1463,926205,0.157956391943468
"4297","OH","Ohio Edison Company",2016,"January",1191,925250,0.128721967035936
"4298","OH","Ohio Edison Company",2016,"January",1191,925250,0.128721967035936
"4299","OH","Ohio Edison Company",2016,"July",4765,925661,0.514767285215646
"4300","OH","Ohio Edison Company",2016,"June",6137,925663,0.662984261010757
"4301","OH","Ohio Edison Company",2016,"March",2715,925998,0.293197177531701
"4302","OH","Ohio Edison Company",2016,"March",2715,925998,0.293197177531701
"4303","OH","Ohio Edison Company",2016,"May",6054,925752,0.653954838876935
"4304","OH","Ohio Edison Company",2016,"May",6054,925752,0.653954838876935
"4305","OH","Ohio Edison Company",2016,"November",1290,929131,0.138839410158524
"4306","OH","Ohio Edison Company",2016,"October",5314,927632,0.572856477568691
"4307","OH","Ohio Edison Company",2016,"September",5103,927076,0.550440309100872
"4308","OH","Ohio Edison Company",2017,"April",3756,931557,0.403195939700952
"4309","OH","Ohio Edison Company",2017,"August",5958,931396,0.63968494603799
"4310","OH","Ohio Edison Company",2017,"December",1106,934339,0.118372453681159
"4311","OH","Ohio Edison Company",2017,"February",2360,931505,0.253353444157573
"4312","OH","Ohio Edison Company",2017,"January",2140,931046,0.229849008534487
"4313","OH","Ohio Edison Company",2017,"July",5081,931215,0.545631245201162
"4314","OH","Ohio Edison Company",2017,"June",5503,931497,0.590769481812609
"4315","OH","Ohio Edison Company",2017,"March",2006,932043,0.215226121541603
"4316","OH","Ohio Edison Company",2017,"May",5801,931504,0.62275631666638
"4317","OH","Ohio Edison Company",2017,"November",1102,933658,0.11803037086385
"4318","OH","Ohio Edison Company",2017,"October",6797,932226,0.729115042918777
"4319","OH","Ohio Edison Company",2017,"September",5642,931321,0.605806161355752
"4320","OH","Ohio Edison Company",2018,"April",4594,935449,0.491101064836244
"4321","OH","Ohio Edison Company",2018,"August",6194,934677,0.66268882191388
"4322","OH","Ohio Edison Company",2018,"December",1651,936908,0.176217942423376
"4323","OH","Ohio Edison Company",2018,"February",1864,935407,0.199271547037813
"4324","OH","Ohio Edison Company",2018,"January",1067,935266,0.114085190737181
"4325","OH","Ohio Edison Company",2018,"July",4941,934337,0.528824182281126
"4326","OH","Ohio Edison Company",2018,"June",5617,933925,0.601440158470969
"4327","OH","Ohio Edison Company",2018,"March",1367,935159,0.146178350419554
"4328","OH","Ohio Edison Company",2018,"May",6402,934627,0.684979141411494
"4329","OH","Ohio Edison Company",2018,"November",961,936789,0.102584466726232
"4330","OH","Ohio Edison Company",2018,"October",6361,935376,0.680047382015361
"4331","OH","Ohio Edison Company",2018,"September",4926,934398,0.527184347569237
"4332","OH","Ohio Edison Company",2019,"April",3880,938089,0.413606811294024
"4333","OH","Ohio Edison Company",2019,"August",5447,936977,0.58133764222601
"4334","OH","Ohio Edison Company",2019,"December",1061,940115,0.112858533264547
"4335","OH","Ohio Edison Company",2019,"February",2265,938087,0.241448820844975
"4336","OH","Ohio Edison Company",2019,"January",1113,937889,0.118670759546172
"4337","OH","Ohio Edison Company",2019,"July",4657,937437,0.496780050286046
"4338","OH","Ohio Edison Company",2019,"June",4988,937074,0.532295208275974
"4339","OH","Ohio Edison Company",2019,"March",1987,938988,0.211610798008068
"4340","OH","Ohio Edison Company",2019,"May",6226,937662,0.663991928861359
"4341","OH","Ohio Edison Company",2019,"November",887,939407,0.094421267884953
"4342","OH","Ohio Edison Company",2019,"October",6047,938288,0.644471633443037
"4343","OH","Ohio Edison Company",2019,"September",5639,937775,0.601316947028872
"4344","OH","Ohio Edison Company",2020,"April",0,942663,0
"4345","OH","Ohio Edison Company",2020,"August",0,944857,0
"4346","OH","Ohio Edison Company",2020,"December",982,945797,0.103827776996544
"4347","OH","Ohio Edison Company",2020,"February",1128,941334,0.119829943463213
"4348","OH","Ohio Edison Company",2020,"January",1661,941182,0.176480213178748
"4349","OH","Ohio Edison Company",2020,"July",0,944456,0
"4350","OH","Ohio Edison Company",2020,"June",0,943823,0
"4351","OH","Ohio Edison Company",2020,"March",1071,941911,0.113705010345988
"4352","OH","Ohio Edison Company",2020,"May",0,943006,0
"4353","OH","Ohio Edison Company",2020,"November",709,945567,0.074981466146767
"4354","OH","Ohio Edison Company",2020,"October",4108,944821,0.434791352012709
"4355","OH","Ohio Edison Company",2020,"September",0,945348,0
"4356","OH","Ohio Edison Company",2021,"April",3064,947532,0.323366387625959
"4357","OH","Ohio Edison Company",2021,"August",4055,947810,0.427828362224496
"4358","OH","Ohio Edison Company",2021,"August",4055,947810,0.427828362224496
"4359","OH","Ohio Edison Company",2021,"December",1919,949515,0.20210317899138
"4360","OH","Ohio Edison Company",2021,"December",1919,949515,0.20210317899138
"4361","OH","Ohio Edison Company",2021,"February",653,947138,0.0689445466236177
"4362","OH","Ohio Edison Company",2021,"January",1206,946360,0.127435648167716
"4363","OH","Ohio Edison Company",2021,"July",2982,947167,0.314833603788983
"4364","OH","Ohio Edison Company",2021,"July",2982,947167,0.314833603788983
"4365","OH","Ohio Edison Company",2021,"June",4486,947171,0.473620919559404
"4366","OH","Ohio Edison Company",2021,"June",4486,947171,0.473620919559404
"4367","OH","Ohio Edison Company",2021,"March",1566,947240,0.165322410371184
"4368","OH","Ohio Edison Company",2021,"May",4241,947040,0.447816354113871
"4369","OH","Ohio Edison Company",2021,"November",1111,949188,0.117047413157351
"4370","OH","Ohio Edison Company",2021,"November",1111,949188,0.117047413157351
"4371","OH","Ohio Edison Company",2021,"October",4829,948037,0.50936830524547
"4372","OH","Ohio Edison Company",2021,"October",4829,948037,0.50936830524547
"4373","OH","Ohio Edison Company",2021,"September",4393,948135,0.463330643842913
"4374","OH","Ohio Edison Company",2021,"September",4393,948135,0.463330643842913
"4375","OH","Ohio Edison Company",2022,"April",3957,950694,0.416222254479359
"4376","OH","Ohio Edison Company",2022,"April",3957,950694,0.416222254479359
"4377","OH","Ohio Edison Company",2022,"February",1421,951103,0.149405479742993
"4378","OH","Ohio Edison Company",2022,"February",1421,951103,0.149405479742993
"4379","OH","Ohio Edison Company",2022,"January",304,950656,0.0319779184058166
"4380","OH","Ohio Edison Company",2022,"January",304,950656,0.0319779184058166
"4381","OH","Ohio Edison Company",2022,"March",2727,951138,0.286709184156242
"4382","OH","Ohio Edison Company",2022,"March",2727,951138,0.286709184156242
"4383","OH","Ohio Edison Company",2022,"May",4645,950530,0.488674739355938
"4384","OH","Ohio Edison Company",2022,"May",4645,950530,0.488674739355938
"4385","OH","Ohio Gas Company",2014,"August",127,42976,0.295513775130305
"4386","OH","Ohio Gas Company",2014,"December",23,44147,0.0520986703513262
"4387","OH","Ohio Gas Company",2014,"July",255,42973,0.593395853210155
"4388","OH","Ohio Gas Company",2014,"June",357,43029,0.829673011224988
"4389","OH","Ohio Gas Company",2014,"November",29,44038,0.0658522185385349
"4390","OH","Ohio Gas Company",2014,"October",50,43641,0.114571160147568
"4391","OH","Ohio Gas Company",2014,"September",154,43164,0.35677879714577
"4392","OH","Ohio Gas Company",2015,"April",277,43982,0.629803101268701
"4393","OH","Ohio Gas Company",2015,"August",134,43448,0.308414656600994
"4394","OH","Ohio Gas Company",2015,"December",44,44442,0.0990054452994915
"4395","OH","Ohio Gas Company",2015,"February",0,44261,0
"4396","OH","Ohio Gas Company",2015,"January",51,44176,0.115447301702282
"4397","OH","Ohio Gas Company",2015,"July",304,43420,0.700138185168125
"4398","OH","Ohio Gas Company",2015,"June",345,43555,0.792101940075766
"4399","OH","Ohio Gas Company",2015,"March",196,44187,0.443569375608211
"4400","OH","Ohio Gas Company",2015,"May",399,43733,0.912354514897217
"4401","OH","Ohio Gas Company",2015,"November",56,44310,0.126382306477093
"4402","OH","Ohio Gas Company",2015,"October",75,43994,0.17047779242624
"4403","OH","Ohio Gas Company",2015,"September",78,43611,0.178853958863589
"4404","OH","Ohio Gas Company",2016,"April",259,44368,0.583754056978002
"4405","OH","Ohio Gas Company",2016,"August",131,43948,0.298079548557386
"4406","OH","Ohio Gas Company",2016,"December",9,44870,0.0200579451749499
"4407","OH","Ohio Gas Company",2016,"February",87,44555,0.195264280103243
"4408","OH","Ohio Gas Company",2016,"January",122,44501,0.274151142670951
"4409","OH","Ohio Gas Company",2016,"July",310,43889,0.706327325753606
"4410","OH","Ohio Gas Company",2016,"June",364,44031,0.826690286389135
"4411","OH","Ohio Gas Company",2016,"March",209,44496,0.469705142035239
"4412","OH","Ohio Gas Company",2016,"May",301,44170,0.681458003169572
"4413","OH","Ohio Gas Company",2016,"November",62,44665,0.138811149669764
"4414","OH","Ohio Gas Company",2016,"October",76,44317,0.171491752600582
"4415","OH","Ohio Gas Company",2016,"September",120,43974,0.272888525037522
"4416","OH","Ohio Gas Company",2017,"April",263,44704,0.588314244810308
"4417","OH","Ohio Gas Company",2017,"August",153,44202,0.346138183792589
"4418","OH","Ohio Gas Company",2017,"December",30,45114,0.0664982045484772
"4419","OH","Ohio Gas Company",2017,"February",145,44876,0.32311257687851
"4420","OH","Ohio Gas Company",2017,"January",104,44896,0.231646471846044
"4421","OH","Ohio Gas Company",2017,"July",271,44192,0.613233164373642
"4422","OH","Ohio Gas Company",2017,"June",390,44302,0.880321430183739
"4423","OH","Ohio Gas Company",2017,"March",210,44864,0.468081312410842
"4424","OH","Ohio Gas Company",2017,"May",321,44518,0.721056651242194
"4425","OH","Ohio Gas Company",2017,"November",61,44986,0.135597741519584
"4426","OH","Ohio Gas Company",2017,"October",86,44717,0.192320593957555
"4427","OH","Ohio Gas Company",2017,"September",101,44296,0.228011558605743
"4428","OH","Ohio Gas Company",2018,"April",277,44994,0.615637640574299
"4429","OH","Ohio Gas Company",2018,"August",165,44430,0.37137069547603
"4430","OH","Ohio Gas Company",2018,"December",25,45355,0.0551207143644582
"4431","OH","Ohio Gas Company",2018,"February",112,45136,0.248138957816377
"4432","OH","Ohio Gas Company",2018,"January",95,45146,0.210428387897045
"4433","OH","Ohio Gas Company",2018,"July",301,44377,0.678279288820786
"4434","OH","Ohio Gas Company",2018,"June",375,44505,0.842601954836535
"4435","OH","Ohio Gas Company",2018,"March",200,45113,0.443331190565912
"4436","OH","Ohio Gas Company",2018,"May",320,44743,0.715195673066178
"4437","OH","Ohio Gas Company",2018,"November",29,45273,0.0640558390210501
"4438","OH","Ohio Gas Company",2018,"October",94,44997,0.208902815743272
"4439","OH","Ohio Gas Company",2018,"September",160,44498,0.35956672209987
"4440","OH","Ohio Gas Company",2019,"April",238,45266,0.525780939336367
"4441","OH","Ohio Gas Company",2019,"August",30,44838,0.0669075337883046
"4442","OH","Ohio Gas Company",2019,"December",2,45672,0.00437905062182519
"4443","OH","Ohio Gas Company",2019,"February",158,45432,0.347772495157598
"4444","OH","Ohio Gas Company",2019,"January",64,45404,0.140956743899216
"4445","OH","Ohio Gas Company",2019,"July",266,44793,0.593842787935615
"4446","OH","Ohio Gas Company",2019,"June",299,44883,0.666176503353163
"4447","OH","Ohio Gas Company",2019,"March",161,45379,0.354789660415611
"4448","OH","Ohio Gas Company",2019,"May",380,45044,0.84361957197407
"4449","OH","Ohio Gas Company",2019,"November",8,45624,0.0175346308960196
"4450","OH","Ohio Gas Company",2019,"October",40,45317,0.0882670962332017
"4451","OH","Ohio Gas Company",2019,"September",27,44878,0.0601631088729444
"4452","OH","Ohio Gas Company",2020,"April",0,45796,0
"4453","OH","Ohio Gas Company",2020,"August",125,45736,0.273307678852545
"4454","OH","Ohio Gas Company",2020,"December",2,46134,0.00433519746824468
"4455","OH","Ohio Gas Company",2020,"February",43,45743,0.0940034540804057
"4456","OH","Ohio Gas Company",2020,"January",27,45713,0.0590641611795332
"4457","OH","Ohio Gas Company",2020,"July",0,45819,0
"4458","OH","Ohio Gas Company",2020,"June",0,45794,0
"4459","OH","Ohio Gas Company",2020,"March",22,45778,0.0480580191358294
"4460","OH","Ohio Gas Company",2020,"May",0,45789,0
"4461","OH","Ohio Gas Company",2020,"November",7,46072,0.0151936100017364
"4462","OH","Ohio Gas Company",2020,"October",15,45984,0.0326200417536534
"4463","OH","Ohio Gas Company",2020,"September",44,45798,0.0960740643696231
"4464","OH","Ohio Gas Company",2021,"April",73,46175,0.158094206821873
"4465","OH","Ohio Gas Company",2021,"August",26,46072,0.0564334085778781
"4466","OH","Ohio Gas Company",2021,"December",7,46481,0.0150599169553151
"4467","OH","Ohio Gas Company",2021,"February",21,46192,0.0454624177346727
"4468","OH","Ohio Gas Company",2021,"January",7,46162,0.0151639876955071
"4469","OH","Ohio Gas Company",2021,"July",44,46049,0.0955503919737671
"4470","OH","Ohio Gas Company",2021,"June",69,46062,0.149798098215449
"4471","OH","Ohio Gas Company",2021,"March",36,46197,0.0779271381258523
"4472","OH","Ohio Gas Company",2021,"May",57,46132,0.123558484349259
"4473","OH","Ohio Gas Company",2021,"November",10,46434,0.0215359434896843
"4474","OH","Ohio Gas Company",2021,"October",23,46297,0.0496792448754779
"4475","OH","Ohio Gas Company",2021,"September",25,46136,0.0541876192127623
"4476","OH","Ohio Gas Company",2022,"April",9,46060,0.0195397307859314
"4477","OH","Ohio Gas Company",2022,"February",38,46544,0.0816431763492609
"4478","OH","Ohio Gas Company",2022,"January",0,46524,0
"4479","OH","Ohio Gas Company",2022,"March",0,46071,0
"4480","OH","Ohio Gas Company",2022,"May",2,46042,0.00434385995395508
"4481","OH","Ohio Power Company",2014,"August",9917,1273607,0.778654639932098
"4482","OH","Ohio Power Company",2014,"December",6312,1278021,0.493888598074679
"4483","OH","Ohio Power Company",2014,"July",9568,1274385,0.750793520011613
"4484","OH","Ohio Power Company",2014,"June",8510,1274881,0.667513281631776
"4485","OH","Ohio Power Company",2014,"November",5309,1275826,0.416122574708463
"4486","OH","Ohio Power Company",2014,"October",13005,1275305,1.01975605835467
"4487","OH","Ohio Power Company",2014,"September",11437,1274180,0.897596885840305
"4488","OH","Ohio Power Company",2015,"April",9762,1278118,0.763779244169944
"4489","OH","Ohio Power Company",2015,"August",11046,1273544,0.867343413341039
"4490","OH","Ohio Power Company",2015,"December",11329,1279671,0.885305676224592
"4491","OH","Ohio Power Company",2015,"February",720,1269957,0.0566948329746598
"4492","OH","Ohio Power Company",2015,"January",2355,1280275,0.18394485559743
"4493","OH","Ohio Power Company",2015,"July",10338,1273849,0.811556157754962
"4494","OH","Ohio Power Company",2015,"June",11991,1285769,0.932593646292608
"4495","OH","Ohio Power Company",2015,"March",8690,1289208,0.674057250653114
"4496","OH","Ohio Power Company",2015,"May",10871,1266013,0.858679966161485
"4497","OH","Ohio Power Company",2015,"November",13034,1272015,1.02467345117786
"4498","OH","Ohio Power Company",2015,"October",14647,1272872,1.15070486270418
"4499","OH","Ohio Power Company",2015,"September",12372,1275071,0.970298908845076
"4500","OH","Ohio Power Company",2016,"April",12922,1278491,1.0107227974229
"4501","OH","Ohio Power Company",2016,"August",12671,1279973,0.989942756605022
"4502","OH","Ohio Power Company",2016,"December",4020,1282055,0.313559090678637
"4503","OH","Ohio Power Company",2016,"February",7494,1277236,0.586735732472307
"4504","OH","Ohio Power Company",2016,"January",4840,1271019,0.380796825224485
"4505","OH","Ohio Power Company",2016,"July",9449,1272603,0.74249392779995
"4506","OH","Ohio Power Company",2016,"June",12215,1277284,0.956326079399726
"4507","OH","Ohio Power Company",2016,"March",12719,1290898,0.98528311299576
"4508","OH","Ohio Power Company",2016,"May",13140,1276279,1.02955544986637
"4509","OH","Ohio Power Company",2016,"November",11648,1279694,0.910217598894736
"4510","OH","Ohio Power Company",2016,"October",13430,1278001,1.05085989760571
"4511","OH","Ohio Power Company",2016,"September",12185,1278270,0.953241490451939
"4512","OH","Ohio Power Company",2017,"April",7921,1284161,0.616822968459562
"4513","OH","Ohio Power Company",2017,"August",10534,1279568,0.823246595726058
"4514","OH","Ohio Power Company",2017,"December",2864,1285871,0.222728407437449
"4515","OH","Ohio Power Company",2017,"February",6702,1279127,0.523951101024371
"4516","OH","Ohio Power Company",2017,"January",8750,1283959,0.681485935298557
"4517","OH","Ohio Power Company",2017,"July",7168,1283835,0.55832719936752
"4518","OH","Ohio Power Company",2017,"June",9013,1282289,0.702883671309666
"4519","OH","Ohio Power Company",2017,"March",8695,1292552,0.672700208579616
"4520","OH","Ohio Power Company",2017,"May",10761,1284708,0.837622245677617
"4521","OH","Ohio Power Company",2017,"November",8094,1289588,0.627642316770938
"4522","OH","Ohio Power Company",2017,"October",11139,1287920,0.864882911982111
"4523","OH","Ohio Power Company",2017,"September",8946,1257118,0.71162770718421
"4524","OH","Ohio Power Company",2018,"April",9555,1293192,0.738869402223336
"4525","OH","Ohio Power Company",2018,"August",12651,1290854,0.980048866874178
"4526","OH","Ohio Power Company",2018,"December",7342,1294643,0.567106144319322
"4527","OH","Ohio Power Company",2018,"February",6768,1291534,0.5240280162969
"4528","OH","Ohio Power Company",2018,"January",4192,1298290,0.322886258077933
"4529","OH","Ohio Power Company",2018,"July",10122,1289394,0.785019939599533
"4530","OH","Ohio Power Company",2018,"June",11589,1290305,0.898159737426423
"4531","OH","Ohio Power Company",2018,"March",7904,1294235,0.610708256228583
"4532","OH","Ohio Power Company",2018,"May",11690,1289811,0.906334338907018
"4533","OH","Ohio Power Company",2018,"November",9644,1293443,0.74560688024134
"4534","OH","Ohio Power Company",2018,"October",15909,1292231,1.23112663293173
"4535","OH","Ohio Power Company",2018,"September",11040,1290166,0.855703839660943
"4536","OH","Ohio Power Company",2019,"April",14650,1296956,1.12956800384901
"4537","OH","Ohio Power Company",2019,"August",15276,1295272,1.17936618717922
"4538","OH","Ohio Power Company",2019,"December",11564,1301577,0.888460690377903
"4539","OH","Ohio Power Company",2019,"February",10810,1297374,0.83322156910806
"4540","OH","Ohio Power Company",2019,"January",6107,1297220,0.470775967068038
"4541","OH","Ohio Power Company",2019,"July",14090,1295119,1.08793091600077
"4542","OH","Ohio Power Company",2019,"June",14367,1294545,1.10981078293918
"4543","OH","Ohio Power Company",2019,"March",10800,1297737,0.832217930135305
"4544","OH","Ohio Power Company",2019,"May",16361,1295595,1.26281746996554
"4545","OH","Ohio Power Company",2019,"November",13637,1299246,1.04960877308839
"4546","OH","Ohio Power Company",2019,"October",19071,1297328,1.47002145949213
"4547","OH","Ohio Power Company",2019,"September",15069,1296381,1.16238976041765
"4548","OH","Ohio Power Company",2020,"April",0,1304178,0
"4549","OH","Ohio Power Company",2020,"August",0,1307413,0
"4550","OH","Ohio Power Company",2020,"December",13816,1311109,1.05376440860371
"4551","OH","Ohio Power Company",2020,"February",11244,1302605,0.86319337020816
"4552","OH","Ohio Power Company",2020,"January",12368,1303270,0.948997521618698
"4553","OH","Ohio Power Company",2020,"July",0,1306486,0
"4554","OH","Ohio Power Company",2020,"June",0,1306052,0
"4555","OH","Ohio Power Company",2020,"March",5651,1304460,0.433206077610659
"4556","OH","Ohio Power Company",2020,"May",0,1305203,0
"4557","OH","Ohio Power Company",2020,"November",14632,1308587,1.11815263333657
"4558","OH","Ohio Power Company",2020,"October",23414,1309425,1.7881131030796
"4559","OH","Ohio Power Company",2020,"September",13706,1309829,1.04639613262495
"4560","OH","Ohio Power Company",2021,"April",12980,1313314,0.988339422255454
"4561","OH","Ohio Power Company",2021,"August",15922,1313403,1.21227071964964
"4562","OH","Ohio Power Company",2021,"December",11938,1316805,0.9065882951538
"4563","OH","Ohio Power Company",2021,"February",5332,1312353,0.406293123877493
"4564","OH","Ohio Power Company",2021,"January",10741,1312750,0.818206055989335
"4565","OH","Ohio Power Company",2021,"July",13619,1313147,1.03712684109243
"4566","OH","Ohio Power Company",2021,"June",14787,1313185,1.12604088532842
"4567","OH","Ohio Power Company",2021,"March",15740,1314787,1.19715208623146
"4568","OH","Ohio Power Company",2021,"May",13796,1312721,1.05094685009229
"4569","OH","Ohio Power Company",2021,"November",14864,1316809,1.12878936884544
"4570","OH","Ohio Power Company",2021,"October",16978,1315206,1.29090043688973
"4571","OH","Ohio Power Company",2021,"September",15947,1314525,1.21313782545026
"4572","OH","Ohio Power Company",2022,"April",13934,1324986,1.05163375311135
"4573","OH","Ohio Power Company",2022,"February",10925,1319239,0.82812894403516
"4574","OH","Ohio Power Company",2022,"January",5308,1318641,0.402535640860553
"4575","OH","Ohio Power Company",2022,"March",15684,1319646,1.18850055242088
