"","State","Utility Name","Year","Month","Total Connections","Total Disconnections","Disconnection Rate","cbd"
"7420","Massachusetts","Nstar Gas Company",2020,"September",1e+05,0,0,1
"7421","Massachusetts","Eversource Gas of Massachusetts",2020,"September",1e+05,0,0,1
"7422","Massachusetts","New England Natural Gas Company",2020,"September",1e+05,0,0,1
"7423","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"September",1e+05,0,0,1
"7424","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"September",1e+05,0,0,1
"7425","Massachusetts","Massachusetts Electric Company",2020,"September",1e+05,0,0,1
"7426","Massachusetts","Boston Gas Company",2020,"September",1e+05,0,0,1
"7427","Massachusetts","Nantucket Electric Company",2020,"September",1e+05,0,0,1
"7428","Massachusetts","Colonial Gas Co",2020,"September",1e+05,0,0,1
"7429","Massachusetts","Berkshire Gas Company",2020,"September",1e+05,0,0,1
"7430","Michigan","Semco Energy Gas Co",2020,"September",1e+05,1021,0.01021,1
"7431","Michigan","Consumers Energy",2020,"September",1e+05,218,0.00218,1
"7432","Michigan","Consumers Energy",2020,"September",1e+05,195,0.00195,1
"7433","Michigan","DTE Energy",2020,"September",1e+05,1316,0.01316,1
"7434","Michigan","DTE Energy",2020,"September",1e+05,1125,0.01125,1
"7435","Minnesota","Northern States Power Company",2020,"September",1e+05,0,0,1
"7436","Minnesota","Minnesota Energy Resources",2020,"September",1e+05,0,0,1
"7437","Minnesota","Otter Tail Power Company",2020,"September",1e+05,0,0,1
"7438","Minnesota","Minnesota Power",2020,"September",1e+05,0,0,1
"7439","Minnesota","Dakota Electric Association",2020,"September",1e+05,0,0,1
"7440","Minnesota","CenterPoint Energy",2020,"September",1e+05,0,0,1
"7441","Missouri","Ameren Missouri",2020,"September",1e+05,8354,0.08354,1
"7442","Missouri","Ameren Missouri",2020,"September",1e+05,101,0.00101,1
"7443","Missouri","Empire",2020,"September",1e+05,488,0.00488,1
"7444","Missouri","Empire",2020,"September",1e+05,399,0.00399,1
"7445","Missouri","Evergy Metro",2020,"September",1e+05,3324,0.03324,1
"7446","Missouri","Evergy West",2020,"September",1e+05,2196,0.02196,1
"7447","Missouri","Spire",2020,"September",1e+05,4343,0.04343,1
"7448","Missouri","Summit",2020,"September",1e+05,39,0.00039,1
"7449","Missouri","Liberty",2020,"September",1e+05,467,0.00467,1
"7450","New Hampshire","Northern Utilities",2020,"September",1e+05,0,0,1
"7451","New Hampshire","Granite State Electric",2020,"September",1e+05,0,0,1
"7452","New Hampshire","Eversource New Hampshire",2020,"September",1e+05,0,0,1
"7453","New Hampshire","Unitil Energy Systems",2020,"September",1e+05,0,0,1
"7454","New Hampshire","EnergyNorth Natural Gas",2020,"September",1e+05,0,0,1
"7455","New York","The Brooklyn Union Gas Company",2020,"September",1e+05,0,0,1
"7456","New York","National Fuel Gas Distribution Corporation",2020,"September",1e+05,0,0,1
"7457","New York","Orange and Rockland Utilities",2020,"September",1e+05,0,0,1
"7458","New York","Niagara Mohawk Power Corp",2020,"September",1e+05,0,0,1
"7459","New York","KeySpan Energy Delivery Long Island (KEDLI)",2020,"September",1e+05,0,0,1
"7460","New York","KeySpan Energy Delivery New York (KEDNY)",2020,"September",1e+05,0,0,1
"7461","New York","Consolidated Edison Company of New York",2020,"September",1e+05,0,0,1
"7462","New York","Rochester Gas and Electric Corporation",2020,"September",1e+05,0,0,1
"7463","New York","New York State Electric & Gas Corporation",2020,"September",1e+05,0,0,1
"7464","New York","Central Hudson Gas & Electric Corporation",2020,"September",1e+05,0,0,1
"7465","North Carolina","Duke Energy Progress, LLC",2020,"September",1e+05,0,0,1
"7466","North Carolina","Duke Energy Carolinas, LLC",2020,"September",1e+05,0,0,1
"7467","North Carolina","Dominion Energy North Carolina",2020,"September",1e+05,0,0,1
"7468","North Carolina","Piedmont Natural Gas Company, Inc",2020,"September",1e+05,0,0,1
"7469","North Carolina","Toccoa Natural Gas",2020,"September",1e+05,0,0,1
"7470","North Carolina","Frontier Natural Gas",2020,"September",1e+05,0,0,1
"7471","North Carolina","New River Light & Power Company",2020,"September",1e+05,0,0,1
"7472","North Dakota","Montana-Dakota Utilities Company",2020,"September",1e+05,52,0.00052,1
"7473","North Dakota","Northern States Power Company",2020,"September",1e+05,142,0.00142,1
"7474","North Dakota","Otter Tail Power Company",2020,"September",1e+05,154,0.00154,1
"7475","North Dakota","Great Plains Natural Gas Co.",2020,"September",1e+05,2,2e-05,1
"7476","Oregon","Pacific Power",2020,"September",1e+05,0,0,1
"7477","Oregon","Portland General Electric Company",2020,"September",1e+05,0,0,1
"7478","Oregon","Idaho Power Company",2020,"September",1e+05,0,0,1
"7479","Oregon","Casade Natural Gas Corporation",2020,"September",1e+05,0,0,1
"7480","Oregon","Avista Corporation",2020,"September",1e+05,0,0,1
"7481","Oregon","Northwest Natural Gas Company",2020,"September",1e+05,0,0,1
"7482","Pennsylvania","Columbia Gas of Pennsylvania",2020,"September",1e+05,0,0,1
"7483","Pennsylvania","UGI Utilities, Inc",2020,"September",1e+05,0,0,1
"7484","Pennsylvania","UGI Utilities, Inc",2020,"September",1e+05,0,0,1
"7485","Pennsylvania","Philidelphia Gas Works",2020,"September",1e+05,0,0,1
"7486","Pennsylvania","National Fuel Gas Distribution Corporation",2020,"September",1e+05,0,0,1
"7487","Pennsylvania","PPL Electric Utilities Corporation",2020,"September",1e+05,0,0,1
"7488","Pennsylvania","PECO Energy Co",2020,"September",1e+05,0,0,1
"7489","Pennsylvania","Peoples Natural Gas Company",2020,"September",1e+05,0,0,1
"7490","Pennsylvania","Peoples Gas Company LLC",2020,"September",1e+05,0,0,1
"7491","Pennsylvania","Metropolitan Edison Company",2020,"September",1e+05,0,0,1
"7492","Pennsylvania","Pennsylvania Electric Company",2020,"September",1e+05,0,0,1
"7493","Pennsylvania","Pennsylvania Power Company",2020,"September",1e+05,0,0,1
"7494","Pennsylvania","West Penn Power Company",2020,"September",1e+05,0,0,1
"7495","Rhode Island","The Narragansett Electric Company",2020,"September",1e+05,0,0,1
"7496","Rhode Island","The Narragansett Electric Company",2020,"September",1e+05,0,0,1
"7497","South Carolina","Lockhart Power Co",2020,"September",1e+05,82,0.00082,1
"7498","South Carolina","Duke Energy Progress, LLC",2020,"September",1e+05,0,0,1
"7499","South Carolina","Duke Energy Carolinas, LLC",2020,"September",1e+05,0,0,1
"7500","South Carolina","Piedmont Natural Gas Company, Inc",2020,"September",1e+05,0,0,1
"7501","South Carolina","Dominion Energy",2020,"September",1e+05,852,0.00852,1
"7502","Utah","Rocky Mountain Power",2020,"September",1e+05,183,0.00183,1
"7503","Vermont","Green Mountain Power",2020,"September",1e+05,0,0,1
"7504","Vermont","Vermont Electric Cooperative",2020,"September",1e+05,1,1e-05,1
"7505","Vermont","Swanton Village",2020,"September",1e+05,0,0,1
"7506","Vermont","Village of Morrisville Water & Light Department",2020,"September",1e+05,0,0,1
"7507","Vermont","Burlington Electric",2020,"September",1e+05,0,0,1
"7508","Vermont","Village of Johnson Water & Light",2020,"September",1e+05,0,0,1
"7509","Vermont","Washington Electric Cooperative",2020,"September",1e+05,0,0,1
"7510","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2020,"September",1e+05,0,0,1
"7511","Vermont","Northfield Electric Department",2020,"September",1e+05,0,0,1
"7512","Washington, D.C.","Potomac Electric Power Company",2020,"September",1e+05,0,0,1
"7513","Washington, D.C.","Washington Gas Light Company",2020,"September",1e+05,0,0,1
"7514","Washington","Pacific Power & Light Company",2020,"September",1e+05,0,0,1
"7515","Washington","Puget Sound Energy",2020,"September",1e+05,0,0,1
"7516","Washington","Cascade Natural Gas Corp",2020,"September",1e+05,0,0,1
"7517","Washington","Northwest Natural Gas Company",2020,"September",1e+05,0,0,1
"7518","Washington","Avista Utilities",2020,"September",1e+05,0,0,1
"7519","Ohio","Eastern Natural Gas Company",2020,"September",1e+05,4,4e-05,1
"7520","Ohio","Sheldon Gas Company",2020,"September",1e+05,2,2e-05,1
"7521","Ohio","KNG Energy",2020,"September",1e+05,0,0,1
"7522","Ohio","Pike Natural Gas Company",2020,"September",1e+05,64,0.00064,1
"7523","Ohio","Northeast Ohio Natural Gas",2020,"September",1e+05,62,0.00062,1
"7524","Ohio","Ohio Cumberland Gas Company",2020,"September",1e+05,0,0,1
"7525","Ohio","Foraker Gas Company, Inc",2020,"September",1e+05,1,1e-05,1
"7526","Ohio","Dayton Power and Light Company",2020,"September",1e+05,1757,0.01757,1
"7527","Ohio","The Cleveland Electric Illuminating Company",2020,"September",1e+05,0,0,1
"7528","Ohio","Ohio Edison Company",2020,"September",1e+05,0,0,1
"7529","Ohio","The Toledo Edison Company",2020,"September",1e+05,0,0,1
"7530","Ohio","Ohio Valley Gas Corporation",2020,"September",1e+05,1,1e-05,1
"7531","Ohio","Vectren Energy Delivery of Ohio, Inc",2020,"September",1e+05,625,0.00625,1
"7532","Ohio","Duke Energy Ohio",2020,"September",1e+05,0,0,1
"7533","Ohio","Duke Energy Ohio",2020,"September",1e+05,0,0,1
"7534","Ohio","Ohio Power Company",2020,"September",1e+05,13706,0.13706,1
"7535","Maine","Kennebunk Light & Power District",2020,"September",1e+05,0,0,1
"7536","Maine","Fox Islands Electric Cooperative",2020,"September",1e+05,0,0,1
"7537","Maine","Town of Madison, Dept of Electric Works",2020,"September",1e+05,0,0,1
"7538","Maine","Eastern Maine Electric Cooperative, Inc",2020,"September",1e+05,0,0,1
"7539","Maine","Van Buren Light & Power",2020,"September",1e+05,0,0,1
"7540","Maine","Houlton Water Company",2020,"September",1e+05,0,0,1
"7541","Kentucky","Kentucky Power Company",2020,"September",1e+05,0,0,1
"7542","Kentucky","Duke Energy Kentucky Inc",2020,"September",1e+05,0,0,1
"7543","Kentucky","Duke Energy Kentucky Inc",2020,"September",1e+05,0,0,1
"7544","Kentucky","Louisville Gas and Electric",2020,"September",1e+05,0,0,1
"7545","Kentucky","Louisville Gas and Electric",2020,"September",1e+05,0,0,1
"7546","Kentucky","Columbia Gas of Kentucky, Inc",2020,"September",1e+05,0,0,1
"7547","Kentucky","Kentucky Utilities Company",2020,"September",1e+05,0,0,1
"7548","South Dakota","MidAmerican Energy Company",2020,"September",1e+05,447,0.00447,1
"7549","South Dakota","Northwestern Energy",2020,"September",1e+05,1004,0.01004,1
"7550","South Dakota","Otter Tail Power Company",2020,"September",1e+05,65,0.00065,1
"7551","Arizona","Tuscon Electric Power",2020,"October",1e+05,0,0,1
"7552","Arizona","UNS Electric",2020,"October",1e+05,0,0,1
"7553","Arizona","Arizona Public Service Company",2020,"October",1e+05,0,0,1
"7554","California","Southern California Gas Company",2020,"October",1e+05,0,0,1
"7555","California","Southern California Edison Company",2020,"October",1e+05,0,0,1
"7556","California","Pacific Gas and Electric Company",2020,"October",1e+05,0,0,1
"7557","California","San Diego Gas & Electric",2020,"October",1e+05,0,0,1
"7558","Colorado","Black Hills Colorado Electric, LLC",2020,"October",1e+05,1019,0.01019,1
"7559","Colorado","Black Hills Colorado Gas, Inc",2020,"October",1e+05,157,0.00157,1
"7560","Colorado","Public Service Company of Colorado",2020,"October",1e+05,261,0.00261,1
"7561","Colorado","Public Service Company of Colorado",2020,"October",1e+05,60,6e-04,1
"7562","Colorado","Atmos Energy",2020,"October",1e+05,0,0,1
"7563","Connecticut","Connecticut Natural Gas Corporation",2020,"October",1e+05,0,0,1
"7564","Connecticut","The Southern Connecticut Gas Company",2020,"October",1e+05,0,0,1
"7565","Connecticut","The United Illuminating Company",2020,"October",1e+05,0,0,1
"7566","Connecticut","Yankee Gas Services",2020,"October",1e+05,0,0,1
"7567","Connecticut","Eversource Energy",2020,"October",1e+05,0,0,1
"7568","Florida","Florida City Gas",2020,"October",1e+05,0,0,1
"7569","Florida","Florida Power & Light Company",2020,"October",1e+05,72836,0.72836,1
"7570","Florida","Duke Energy",2020,"October",1e+05,22721,0.22721,1
"7571","Florida","Gulf Power",2020,"October",1e+05,0,0,1
"7572","Florida","Tampa Electric Company",2020,"October",1e+05,7274,0.07274,1
"7573","Florida","Peoples Gas System's",2020,"October",1e+05,437,0.00437,1
"7574","Florida","Utilities, Inc. of Florida",2020,"October",1e+05,0,0,1
"7575","Illinois","Ameren Illinois",2020,"October",1e+05,14683,0.14683,1
"7576","Illinois","MidAmerican Energy Company",2020,"October",1e+05,17,0.00017,1
"7577","Illinois","Commonwealth Edison",2020,"October",1e+05,31426,0.31426,1
"7578","Indiana","Vectren North",2020,"October",1e+05,1071,0.01071,1
"7579","Indiana","Vectren South",2020,"October",1e+05,200,0.002,1
"7580","Indiana","Duke Energy Indiana, LLC",2020,"October",1e+05,6513,0.06513,1
"7581","Indiana","Indiana Michigan Power Company",2020,"October",1e+05,5943,0.05943,1
"7582","Indiana","Indianapolis Power & Light Company",2020,"October",1e+05,6230,0.0623,1
"7583","Indiana","Northern Indiana Public Service Company",2020,"October",1e+05,1336,0.01336,1
"7584","Iowa","MidAmerican Energy Company",2020,"October",1e+05,2741,0.02741,1
"7585","Iowa","MidAmerican Energy Company",2020,"October",1e+05,287,0.00287,1
"7586","Iowa","Interstate Power and Light",2020,"October",1e+05,2686,0.02686,1
"7587","Iowa","Interstate Power and Light",2020,"October",1e+05,105,0.00105,1
"7588","Iowa","Black Hills Energy",2020,"October",1e+05,1519,0.01519,1
"7589","Iowa","Liberty Utilities",2020,"October",1e+05,4,4e-05,1
"7590","Kansas","Atmos Energy Corporation",2020,"October",1e+05,0,0,1
"7591","Maryland","A&N Electric Cooperatve",2020,"October",1e+05,0,0,1
"7592","Maryland","Baltimore Gas and Electric Company",2020,"October",1e+05,0,0,1
"7593","Maryland","Delmarva Power",2020,"October",1e+05,0,0,1
"7594","Maryland","Pepco Holdings Inc",2020,"October",1e+05,0,0,1
"7595","Maryland","Potomac Edison",2020,"October",1e+05,0,0,1
"7596","Maryland","UGI Central Penn Gas",2020,"October",1e+05,0,0,1
"7597","Maryland","Washington Gas Light Company",2020,"October",1e+05,189,0.00189,1
"7598","Maryland","Columbia Gas Of Maryland",2020,"October",1e+05,0,0,1
"7599","Massachusetts","Nstar Electric Company - Eastern MA",2020,"October",1e+05,0,0,1
"7600","Massachusetts","Nstar Electric Company - Western MA",2020,"October",1e+05,0,0,1
"7601","Massachusetts","Nstar Gas Company",2020,"October",1e+05,0,0,1
"7602","Massachusetts","Eversource Gas of Massachusetts",2020,"October",1e+05,0,0,1
"7603","Massachusetts","New England Natural Gas Company",2020,"October",1e+05,0,0,1
"7604","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"October",1e+05,0,0,1
"7605","Massachusetts","Fitchburg Gas & Electric Light Company",2020,"October",1e+05,0,0,1
"7606","Massachusetts","Massachusetts Electric Company",2020,"October",1e+05,0,0,1
"7607","Massachusetts","Boston Gas Company",2020,"October",1e+05,0,0,1
"7608","Massachusetts","Nantucket Electric Company",2020,"October",1e+05,0,0,1
"7609","Massachusetts","Colonial Gas Co",2020,"October",1e+05,0,0,1
"7610","Massachusetts","Berkshire Gas Company",2020,"October",1e+05,0,0,1
"7611","Michigan","Semco Energy Gas Co",2020,"October",1e+05,635,0.00635,1
"7612","Michigan","Consumers Energy",2020,"October",1e+05,1572,0.01572,1
"7613","Michigan","Consumers Energy",2020,"October",1e+05,340,0.0034,1
"7614","Michigan","DTE Energy",2020,"October",1e+05,1370,0.0137,1
"7615","Michigan","DTE Energy",2020,"October",1e+05,1513,0.01513,1
"7616","Minnesota","Northern States Power Company",2020,"October",1e+05,0,0,1
"7617","Minnesota","Minnesota Energy Resources",2020,"October",1e+05,0,0,1
"7618","Minnesota","Otter Tail Power Company",2020,"October",1e+05,0,0,1
"7619","Minnesota","Minnesota Power",2020,"October",1e+05,0,0,1
"7620","Minnesota","Dakota Electric Association",2020,"October",1e+05,0,0,1
"7621","Minnesota","CenterPoint Energy",2020,"October",1e+05,0,0,1
"7622","Missouri","Ameren Missouri",2020,"October",1e+05,9556,0.09556,1
"7623","Missouri","Ameren Missouri",2020,"October",1e+05,122,0.00122,1
"7624","Missouri","Empire",2020,"October",1e+05,593,0.00593,1
"7625","Missouri","Empire",2020,"October",1e+05,150,0.0015,1
"7626","Missouri","Evergy Metro",2020,"October",1e+05,2943,0.02943,1
"7627","Missouri","Evergy West",2020,"October",1e+05,1988,0.01988,1
"7628","Missouri","Spire",2020,"October",1e+05,3019,0.03019,1
"7629","Missouri","Summit",2020,"October",1e+05,23,0.00023,1
"7630","Missouri","Liberty",2020,"October",1e+05,236,0.00236,1
"7631","New Hampshire","Northern Utilities",2020,"October",1e+05,0,0,1
"7632","New Hampshire","Granite State Electric",2020,"October",1e+05,0,0,1
"7633","New Hampshire","Eversource New Hampshire",2020,"October",1e+05,24,0.00024,1
"7634","New Hampshire","Unitil Energy Systems",2020,"October",1e+05,0,0,1
"7635","New Hampshire","EnergyNorth Natural Gas",2020,"October",1e+05,2,2e-05,1
"7636","New York","The Brooklyn Union Gas Company",2020,"October",1e+05,0,0,1
"7637","New York","National Fuel Gas Distribution Corporation",2020,"October",1e+05,0,0,1
"7638","New York","Orange and Rockland Utilities",2020,"October",1e+05,0,0,1
"7639","New York","Niagara Mohawk Power Corp",2020,"October",1e+05,0,0,1
"7640","New York","KeySpan Energy Delivery Long Island (KEDLI)",2020,"October",1e+05,0,0,1
"7641","New York","KeySpan Energy Delivery New York (KEDNY)",2020,"October",1e+05,0,0,1
"7642","New York","Consolidated Edison Company of New York",2020,"October",1e+05,0,0,1
"7643","New York","Rochester Gas and Electric Corporation",2020,"October",1e+05,0,0,1
"7644","New York","New York State Electric & Gas Corporation",2020,"October",1e+05,0,0,1
"7645","New York","Central Hudson Gas & Electric Corporation",2020,"October",1e+05,0,0,1
"7646","North Carolina","Duke Energy Progress, LLC",2020,"October",1e+05,0,0,1
"7647","North Carolina","Duke Energy Carolinas, LLC",2020,"October",1e+05,0,0,1
"7648","North Carolina","Dominion Energy North Carolina",2020,"October",1e+05,0,0,1
"7649","North Carolina","Piedmont Natural Gas Company, Inc",2020,"October",1e+05,0,0,1
"7650","North Carolina","Toccoa Natural Gas",2020,"October",1e+05,0,0,1
"7651","North Carolina","Frontier Natural Gas",2020,"October",1e+05,0,0,1
"7652","North Carolina","New River Light & Power Company",2020,"October",1e+05,0,0,1
"7653","North Dakota","Montana-Dakota Utilities Company",2020,"October",1e+05,842,0.00842,1
"7654","North Dakota","Northern States Power Company",2020,"October",1e+05,65,0.00065,1
"7655","North Dakota","Otter Tail Power Company",2020,"October",1e+05,278,0.00278,1
"7656","North Dakota","Great Plains Natural Gas Co.",2020,"October",1e+05,8,8e-05,1
"7657","Oregon","Pacific Power",2020,"October",1e+05,0,0,1
"7658","Oregon","Portland General Electric Company",2020,"October",1e+05,0,0,1
"7659","Oregon","Idaho Power Company",2020,"October",1e+05,0,0,1
"7660","Oregon","Casade Natural Gas Corporation",2020,"October",1e+05,0,0,1
"7661","Oregon","Avista Corporation",2020,"October",1e+05,0,0,1
"7662","Oregon","Northwest Natural Gas Company",2020,"October",1e+05,0,0,1
"7663","Pennsylvania","Columbia Gas of Pennsylvania",2020,"October",1e+05,0,0,1
"7664","Pennsylvania","UGI Utilities, Inc",2020,"October",1e+05,0,0,1
"7665","Pennsylvania","UGI Utilities, Inc",2020,"October",1e+05,0,0,1
"7666","Pennsylvania","Philidelphia Gas Works",2020,"October",1e+05,0,0,1
"7667","Pennsylvania","National Fuel Gas Distribution Corporation",2020,"October",1e+05,0,0,1
"7668","Pennsylvania","PPL Electric Utilities Corporation",2020,"October",1e+05,0,0,1
"7669","Pennsylvania","PECO Energy Co",2020,"October",1e+05,0,0,1
"7670","Pennsylvania","Peoples Natural Gas Company",2020,"October",1e+05,0,0,1
"7671","Pennsylvania","Peoples Gas Company LLC",2020,"October",1e+05,0,0,1
"7672","Pennsylvania","Duquesne Light Co",2020,"October",1e+05,0,0,1
"7673","Pennsylvania","Metropolitan Edison Company",2020,"October",1e+05,0,0,1
"7674","Pennsylvania","Pennsylvania Electric Company",2020,"October",1e+05,0,0,1
"7675","Pennsylvania","Pennsylvania Power Company",2020,"October",1e+05,0,0,1
"7676","Pennsylvania","West Penn Power Company",2020,"October",1e+05,0,0,1
"7677","Rhode Island","The Narragansett Electric Company",2020,"October",1e+05,0,0,1
"7678","Rhode Island","The Narragansett Electric Company",2020,"October",1e+05,0,0,1
"7679","South Carolina","Lockhart Power Co",2020,"October",1e+05,61,0.00061,1
"7680","South Carolina","Duke Energy Progress, LLC",2020,"October",1e+05,222,0.00222,1
"7681","South Carolina","Piedmont Natural Gas Company, Inc",2020,"October",1e+05,0,0,1
"7682","South Carolina","Dominion Energy",2020,"October",1e+05,4175,0.04175,1
"7683","Utah","Rocky Mountain Power",2020,"October",1e+05,256,0.00256,1
"7684","Vermont","Green Mountain Power",2020,"October",1e+05,0,0,1
"7685","Vermont","Vermont Electric Cooperative",2020,"October",1e+05,1,1e-05,1
"7686","Vermont","Swanton Village",2020,"October",1e+05,0,0,1
"7687","Vermont","Village of Morrisville Water & Light Department",2020,"October",1e+05,0,0,1
"7688","Vermont","Burlington Electric",2020,"October",1e+05,0,0,1
"7689","Vermont","Village of Johnson Water & Light",2020,"October",1e+05,0,0,1
"7690","Vermont","Washington Electric Cooperative",2020,"October",1e+05,0,0,1
"7691","Vermont","Village of Enosburg Falls Water & Lighter Dept Inc",2020,"October",1e+05,0,0,1
"7692","Vermont","Northfield Electric Department",2020,"October",1e+05,0,0,1
"7693","Washington, D.C.","Potomac Electric Power Company",2020,"October",1e+05,0,0,1
"7694","Washington, D.C.","Washington Gas Light Company",2020,"October",1e+05,3,3e-05,1
"7695","Washington","Pacific Power & Light Company",2020,"October",1e+05,0,0,1
"7696","Washington","Puget Sound Energy",2020,"October",1e+05,0,0,1
"7697","Washington","Cascade Natural Gas Corp",2020,"October",1e+05,0,0,1
"7698","Washington","Northwest Natural Gas Company",2020,"October",1e+05,0,0,1
"7699","Washington","Avista Utilities",2020,"October",1e+05,0,0,1
"7700","Ohio","Eastern Natural Gas Company",2020,"October",1e+05,3,3e-05,1
"7701","Ohio","Sheldon Gas Company",2020,"October",1e+05,2,2e-05,1
"7702","Ohio","KNG Energy",2020,"October",1e+05,0,0,1
"7703","Ohio","Pike Natural Gas Company",2020,"October",1e+05,51,0.00051,1
"7704","Ohio","Northeast Ohio Natural Gas",2020,"October",1e+05,14,0.00014,1
"7705","Ohio","Ohio Cumberland Gas Company",2020,"October",1e+05,0,0,1
"7706","Ohio","Foraker Gas Company, Inc",2020,"October",1e+05,0,0,1
"7707","Ohio","Dayton Power and Light Company",2020,"October",1e+05,3267,0.03267,1
"7708","Ohio","The Cleveland Electric Illuminating Company",2020,"October",1e+05,1209,0.01209,1
"7709","Ohio","Ohio Edison Company",2020,"October",1e+05,4108,0.04108,1
"7710","Ohio","The Toledo Edison Company",2020,"October",1e+05,1252,0.01252,1
"7711","Ohio","Ohio Valley Gas Corporation",2020,"October",1e+05,0,0,1
"7712","Ohio","Vectren Energy Delivery of Ohio, Inc",2020,"October",1e+05,516,0.00516,1
"7713","Ohio","Duke Energy Ohio",2020,"October",1e+05,5263,0.05263,1
"7714","Ohio","Duke Energy Ohio",2020,"October",1e+05,132,0.00132,1
"7715","Ohio","Ohio Power Company",2020,"October",1e+05,23414,0.23414,1
"7716","Maine","Kennebunk Light & Power District",2020,"October",1e+05,0,0,1
"7717","Maine","Fox Islands Electric Cooperative",2020,"October",1e+05,0,0,1
"7718","Maine","Town of Madison, Dept of Electric Works",2020,"October",1e+05,0,0,1
"7719","Maine","Eastern Maine Electric Cooperative, Inc",2020,"October",1e+05,0,0,1
"7720","Maine","Van Buren Light & Power",2020,"October",1e+05,0,0,1
"7721","Maine","Houlton Water Company",2020,"October",1e+05,0,0,1
"7722","Kentucky","Kentucky Power Company",2020,"October",1e+05,0,0,1
"7723","Kentucky","Duke Energy Kentucky Inc",2020,"October",1e+05,0,0,1
"7724","Kentucky","Duke Energy Kentucky Inc",2020,"October",1e+05,0,0,1
"7725","Kentucky","Louisville Gas and Electric",2020,"October",1e+05,0,0,1
"7726","Kentucky","Louisville Gas and Electric",2020,"October",1e+05,0,0,1
"7727","Kentucky","Columbia Gas of Kentucky, Inc",2020,"October",1e+05,0,0,1
"7728","Kentucky","Kentucky Utilities Company",2020,"October",1e+05,0,0,1
"7729","South Dakota","Montana-Dakota Utilities Company",2020,"October",1e+05,75,0.00075,1
"7730","Arizona","Tuscon Electric Power",2020,"November",1e+05,0,0,1
"7731","Arizona","UNS Electric",2020,"November",1e+05,0,0,1
"7732","Arizona","Arizona Public Service Company",2020,"November",1e+05,0,0,1
"7733","California","Southern California Gas Company",2020,"November",1e+05,0,0,1
"7734","California","Southern California Edison Company",2020,"November",1e+05,0,0,1
"7735","California","Pacific Gas and Electric Company",2020,"November",1e+05,0,0,1
"7736","California","San Diego Gas & Electric",2020,"November",1e+05,0,0,1
"7737","Colorado","Black Hills Colorado Electric, LLC",2020,"November",1e+05,467,0.00467,1
"7738","Colorado","Black Hills Colorado Gas, Inc",2020,"November",1e+05,22,0.00022,1
"7739","Colorado","Public Service Company of Colorado",2020,"November",1e+05,267,0.00267,1
"7740","Colorado","Public Service Company of Colorado",2020,"November",1e+05,6,6e-05,1
"7741","Colorado","Atmos Energy",2020,"November",1e+05,0,0,1
"7742","Connecticut","Connecticut Natural Gas Corporation",2020,"November",1e+05,0,0,1
"7743","Connecticut","The Southern Connecticut Gas Company",2020,"November",1e+05,0,0,1
"7744","Connecticut","The United Illuminating Company",2020,"November",1e+05,0,0,1
"7745","Connecticut","Yankee Gas Services",2020,"November",1e+05,0,0,1
"7746","Connecticut","Eversource Energy",2020,"November",1e+05,0,0,1
"7747","Florida","Florida City Gas",2020,"November",1e+05,0,0,1
"7748","Florida","Florida Power & Light Company",2020,"November",1e+05,78834,0.78834,1
"7749","Florida","Duke Energy",2020,"November",1e+05,20429,0.20429,1
"7750","Florida","Gulf Power",2020,"November",1e+05,148,0.00148,1
"7751","Florida","Florida Public Utilities",2020,"November",1e+05,0,0,1
"7752","Florida","Tampa Electric Company",2020,"November",1e+05,4292,0.04292,1
"7753","Florida","Peoples Gas System's",2020,"November",1e+05,859,0.00859,1
"7754","Illinois","Ameren Illinois",2020,"November",1e+05,1603,0.01603,1
"7755","Illinois","MidAmerican Energy Company",2020,"November",1e+05,13,0.00013,1
"7756","Illinois","Commonwealth Edison",2020,"November",1e+05,9401,0.09401,1
"7757","Indiana","Vectren North",2020,"November",1e+05,537,0.00537,1
"7758","Indiana","Vectren South",2020,"November",1e+05,87,0.00087,1
"7759","Indiana","Duke Energy Indiana, LLC",2020,"November",1e+05,3724,0.03724,1
"7760","Indiana","Indiana Michigan Power Company",2020,"November",1e+05,3931,0.03931,1
"7761","Indiana","Indianapolis Power & Light Company",2020,"November",1e+05,5334,0.05334,1
"7762","Indiana","Northern Indiana Public Service Company",2020,"November",1e+05,1109,0.01109,1
"7763","Iowa","MidAmerican Energy Company",2020,"November",1e+05,576,0.00576,1
"7764","Iowa","MidAmerican Energy Company",2020,"November",1e+05,87,0.00087,1
"7765","Iowa","Interstate Power and Light",2020,"November",1e+05,61,0.00061,1
"7766","Iowa","Interstate Power and Light",2020,"November",1e+05,21,0.00021,1
"7767","Iowa","Black Hills Energy",2020,"November",1e+05,1590,0.0159,1
"7768","Iowa","Liberty Utilities",2020,"November",1e+05,13,0.00013,1
"7769","Kansas","Atmos Energy Corporation",2020,"November",1e+05,0,0,1
"7770","Maryland","A&N Electric Cooperatve",2020,"November",1e+05,0,0,1
"7771","Maryland","Baltimore Gas and Electric Company",2020,"November",1e+05,0,0,1
"7772","Maryland","Delmarva Power",2020,"November",1e+05,0,0,1
"7773","Maryland","Pepco Holdings Inc",2020,"November",1e+05,0,0,1
