,zipcode,Number of Disconnections,lat,lon
6011,91745,16,33.999005,-117.972146
6012,92551,16,33.88274,-117.224878
6013,92592,16,33.511228,-117.042396
6014,90240,15,33.955729,-118.118346
6015,90247,15,33.890853,-118.297967
6016,90277,15,33.830006,-118.387124
6017,90278,15,33.873215,-118.37036
6018,90606,15,33.977272,-118.066363
6019,91306,15,34.209532,-118.577563
6020,91731,15,34.078573,-118.043456
6021,91740,15,34.119367,-117.855054
6022,91770,15,34.065493,-118.084529
6023,92231,15,32.687552,-115.541028
6024,92241,15,33.842584,-116.2929
6025,92404,15,34.177083,-117.254763
6026,92691,15,33.611945,-117.665867
6027,92706,15,33.765301,-117.881976
6028,92801,15,33.844983,-117.952151
6029,93033,15,34.150212,-119.127729
6030,93257,15,35.988087,-118.860221
6031,93505,15,35.16374,-117.886527
6032,93631,15,36.478239,-119.52137
6033,93654,15,36.658709,-119.401274
6034,90025,14,34.045421,-118.445873
6035,90048,14,34.072924,-118.37271
6036,90232,14,34.019323,-118.391902
6037,90260,14,33.88856,-118.351813
6038,90602,14,33.972782,-118.022066
6039,90746,14,33.859171,-118.252272
6040,91107,14,34.155533,-118.086178
6041,91724,14,34.080444,-117.854734
6042,92313,14,34.031011,-117.312929
6043,92504,14,33.903134,-117.398044
6044,92626,14,33.679591,-117.908531
6045,92881,14,33.827409,-117.524128
6046,92882,14,33.840451,-117.601961
6047,93241,14,35.254701,-118.912678
6048,90005,13,34.059163,-118.306892
6049,90038,13,34.088475,-118.325527
6050,90069,13,34.093828,-118.381697
6051,90732,13,33.74212,-118.312878
6052,91214,13,34.236302,-118.249185
6053,91732,13,34.07342,-118.015345
6054,91737,13,34.152583,-117.577707
6055,91750,13,34.18001,-117.773939
6056,91754,13,34.052922,-118.143465
6057,91767,13,34.083086,-117.737997
6058,92203,13,33.753959,-116.246487
6059,92225,13,33.736458,-114.687973
6060,92260,13,33.708012,-116.403627
6061,92262,13,33.860925,-116.566176
6062,92354,13,34.051177,-117.248563
6063,92377,13,34.157763,-117.405966
6064,92570,13,33.787292,-117.320673
6065,92804,13,33.818246,-117.974985
6066,92806,13,33.83796,-117.870494
6067,93060,13,34.402343,-119.094824
6068,93536,13,34.74739,-118.369249
6069,90245,12,33.91714,-118.404267
6070,90604,12,33.927691,-118.013828
6071,91020,12,34.211341,-118.230652
6072,91103,12,34.169538,-118.164941
6073,91360,12,34.212805,-118.882179
6074,92220,12,33.948948,-116.832362
6075,92253,12,33.641767,-116.273943
6076,92373,12,34.011953,-117.159699
6077,92411,12,34.122501,-117.320138
6078,92508,12,33.891133,-117.326749
6079,92585,12,33.746707,-117.172142
6080,92620,12,33.714796,-117.749139
6081,93015,12,34.404104,-118.897776
6082,93444,12,35.037198,-120.504593
6083,93446,12,35.662509,-120.749865
6084,90020,11,34.066379,-118.30987
6085,90242,11,33.921793,-118.140588
6086,90249,11,33.90139,-118.315697
6087,90275,11,33.753155,-118.367963
6088,90503,11,33.840398,-118.353715
6089,90638,11,33.902045,-118.008961
6090,90712,11,33.849034,-118.147902
6091,91340,11,34.286687,-118.43508
6092,91355,11,34.439855,-118.644401
6093,91381,11,34.384697,-118.647244
6094,92211,11,33.765401,-116.334205
6095,92405,11,34.144618,-117.301301
6096,92532,11,33.692673,-117.302957
6097,92582,11,33.807607,-117.015163
6098,92583,11,33.795196,-116.932856
6099,93203,11,35.112617,-118.832292
6100,90068,10,34.129772,-118.330989
6101,91042,10,34.322618,-118.23757
6102,91201,10,34.17051,-118.289463
6103,91316,10,34.160236,-118.515472
6104,91325,10,34.237519,-118.517712
6105,91748,10,33.974883,-117.900676
6106,91763,10,34.072329,-117.698315
6107,92264,10,33.708592,-116.497622
6108,92649,10,33.72524,-118.051579
6109,92672,10,33.42411,-117.606775
6110,93012,10,34.196026,-118.992531
6111,93247,10,36.206269,-119.071075
6112,93560,10,34.866894,-118.339832
6113,90056,9,33.988047,-118.370361
6114,90064,9,34.037251,-118.423573
6115,90210,9,34.100517,-118.414712
6116,90230,9,33.997862,-118.393617
6117,90272,9,34.08746,-118.544232
6118,90403,9,34.030755,-118.492101
6119,90404,9,34.026608,-118.473643
6120,90405,9,34.011312,-118.469762
6121,90505,9,33.807882,-118.347957
6122,90603,9,33.945555,-117.990719
6123,91040,9,34.261962,-118.336078
6124,91505,9,34.173885,-118.346937
6125,91602,9,34.150818,-118.368159
6126,91765,9,33.98627,-117.821282
6127,91792,9,34.022581,-117.902359
6128,92277,9,34.141358,-115.621168
6129,92586,9,33.708982,-117.198853
6130,92591,9,33.535277,-117.104791
6131,92629,9,33.47512,-117.705675
6132,92630,9,33.645736,-117.685503
6133,92821,9,33.927561,-117.887086
6134,92867,9,33.80098,-117.843772
6135,92883,9,33.748086,-117.468037
6136,93063,9,34.308729,-118.687223
6137,93647,9,36.60076,-119.175485
6138,93648,9,36.620634,-119.520731
6139,93656,9,36.450225,-119.934478
6140,90094,8,33.975414,-118.41699
6141,90212,8,34.06221,-118.401966
6142,90670,8,33.933565,-118.062611
6143,90715,8,33.841027,-118.079141
6144,91030,8,34.108957,-118.156615
6145,91350,8,34.440891,-118.501747
6146,91722,8,34.097345,-117.906736
6147,91752,8,33.996484,-117.531269
6148,91791,8,34.061624,-117.892235
6149,92648,8,33.67901,-118.014603
6150,92694,8,33.547238,-117.623761
6151,92868,8,33.788145,-117.87655
6152,93280,8,35.652242,-119.4464
6153,90211,7,34.064958,-118.382979
6154,90254,7,33.864259,-118.399303
6155,90274,7,33.780065,-118.372454
6156,90504,7,33.867257,-118.330794
6157,91001,7,34.194489,-118.138263
6158,91206,7,34.160359,-118.213769
6159,91403,7,34.147149,-118.463365
6160,91701,7,34.137564,-117.599945
6161,91773,7,34.110186,-117.81039
6162,91789,7,34.018195,-117.854821
6163,92236,7,33.686145,-116.172918
6164,92683,7,33.752468,-117.993933
6165,92802,7,33.808267,-117.923658
6166,92840,7,33.787165,-117.931889
6167,93202,7,36.313344,-119.708452
6168,93309,7,35.342891,-119.064803
6169,93311,7,35.192404,-119.175866
6170,93314,7,35.393866,-119.244846
6171,90041,6,34.137412,-118.207607
6172,90292,6,33.976582,-118.455222
6173,90304,6,33.937886,-118.358559
6174,90502,6,33.833181,-118.292062
6175,90605,6,33.950295,-118.024352
6176,91101,6,34.146671,-118.139455
6177,91202,6,34.168366,-118.267771
6178,91302,6,34.123305,-118.671025
6179,91351,6,34.441596,-118.448109
6180,91504,6,34.204568,-118.326365
6181,91741,6,34.156529,-117.841605
6182,91775,6,34.115273,-118.088266
6183,92254,6,33.543835,-115.993906
6184,92325,6,34.243482,-117.281304
6185,92596,6,33.665848,-117.04966
6186,92602,6,33.754048,-117.752273
6187,92651,6,33.57093,-117.773042
6188,92675,6,33.50186,-117.608646
6189,92677,6,33.528868,-117.701175
6190,92832,6,33.868649,-117.929055
6191,92844,6,33.765471,-117.969504
6192,93041,6,34.106896,-119.099535
6193,93422,6,35.463544,-120.692911
6194,93615,6,36.503322,-119.286328
6195,90015,5,34.039378,-118.2663
6196,90040,5,33.994523,-118.149952
6197,90077,5,34.108023,-118.456964
6198,90401,5,34.013666,-118.49375
6199,90713,5,33.847989,-118.112601
6200,90810,5,33.819814,-118.222416
6201,91006,5,34.136258,-118.026704
6202,91203,5,34.153338,-118.262974
6203,91311,5,34.293338,-118.603118
6204,91324,5,34.238208,-118.55029
6205,91354,5,34.465755,-118.553789
6206,91361,5,34.136077,-118.888919
6207,91501,5,34.2044,-118.287527
6208,91502,5,34.176817,-118.309323
6209,91733,5,34.046243,-118.053748
6210,91755,5,34.050965,-118.114394
6211,92359,5,34.083016,-117.073317
6212,92567,5,33.810743,-117.105415
6213,92604,5,33.690715,-117.789224
6214,92646,5,33.66205,-117.968459
6215,92653,5,33.591304,-117.697512
6216,92660,5,33.634626,-117.874882
6217,92782,5,33.739709,-117.784703
6218,92835,5,33.901886,-117.916639
6219,93021,5,34.295652,-118.897875
6220,93225,5,34.768503,-119.030293
6221,93433,5,35.120888,-120.619664
6222,93434,5,34.919894,-120.604969
6223,90266,4,33.889151,-118.402127
6224,90631,4,33.942708,-117.952483
6225,91007,4,34.128284,-118.047732
6226,91104,4,34.165356,-118.123751
6227,91208,4,34.185666,-118.239494
6228,91377,4,34.184975,-118.766918
6229,91506,4,34.169706,-118.323548
6230,92252,4,34.168333,-116.288431
6231,92270,4,33.768584,-116.429988
6232,92273,4,32.817225,-115.700076
6233,92284,4,34.185894,-116.432416
6234,92316,4,34.059306,-117.390768
6235,92408,4,34.083458,-117.270016
6236,92548,4,33.758663,-117.109484
6237,92590,4,33.482811,-117.226126
6238,92606,4,33.705442,-117.8236
6239,92612,4,33.65844,-117.826009
6240,92625,4,33.601966,-117.864254
6241,92647,4,33.723228,-118.008692
6242,92657,4,33.595088,-117.829038
6243,92870,4,33.881158,-117.854783
6244,93010,4,34.227892,-119.079552
6245,93249,4,35.621706,-119.887939
6246,93561,4,35.118772,-118.493811
6247,93609,4,36.526597,-119.864103
6248,93662,4,36.536573,-119.638651
6249,90248,3,33.878432,-118.284104
6250,90701,3,33.8676,-118.080612
6251,90703,3,33.867743,-118.069472
6252,90716,3,33.830482,-118.073451
6253,90740,3,33.758405,-118.075043
6254,91307,3,34.200834,-118.6649
6255,91344,3,34.294615,-118.507001
6256,91362,3,34.193326,-118.818684
6257,91723,3,34.084747,-117.886844
6258,91768,3,34.063516,-117.790379
6259,92378,3,34.226083,-117.225931
6260,92663,3,33.623208,-117.933903
6261,92708,3,33.710582,-117.951129
6262,92843,3,33.763905,-117.931382
6263,92865,3,33.826393,-117.851307
6264,93003,3,34.283668,-119.223196
6265,93004,3,34.278679,-119.165615
6266,93035,3,34.181971,-119.224985
6267,93243,3,34.7727,-118.791975
6268,93286,3,36.46271,-119.093242
6269,93501,3,35.067111,-118.184941
6270,93552,3,34.570867,-118.023744
6271,93591,3,34.59448,-117.813666
6272,90058,2,34.002844,-118.2164
6273,90265,2,34.066117,-118.846342
6274,90620,2,33.845223,-118.015292
6275,90621,2,33.874224,-117.993368
6276,90680,2,33.801191,-117.994904
6277,91016,2,34.1528,-118.000482
6278,91024,2,34.168771,-118.050216
6279,91106,2,34.139402,-118.128658
6280,91207,2,34.181293,-118.260277
6281,91345,2,34.265879,-118.456748
6282,91436,2,34.149588,-118.489708
6283,91711,2,34.128066,-117.714773
6284,91746,2,34.044416,-117.985366
6285,91784,2,34.141146,-117.655583
6286,91803,2,34.074736,-118.145959
6287,92382,2,34.205287,-117.117403
6288,92401,2,34.104794,-117.29215
6289,92610,2,33.696122,-117.67594
6290,92624,2,33.451469,-117.659056
6291,92662,2,33.605086,-117.892319
6292,92705,2,33.765639,-117.790075
6293,92833,2,33.879329,-117.961752
6294,92841,2,33.786846,-117.98202
6295,92887,2,33.885514,-117.730164
6296,93221,2,36.295014,-119.026031
6297,93227,2,36.343664,-119.419152
6298,93235,2,36.389827,-119.219896
6299,93266,2,36.145394,-119.867288
6300,93401,2,35.23575,-120.615973
6301,93402,2,35.295232,-120.835468
6302,93428,2,35.585018,-121.041461
6303,93442,2,35.401934,-120.799362
6304,90021,1,34.029036,-118.23787
6305,90293,1,33.947305,-118.439841
6306,90402,1,34.034666,-118.504039
6307,90630,1,33.818477,-118.038307
6308,90742,1,33.716666,-118.076906
6309,91011,1,34.222119,-118.205306
6310,91108,1,34.122671,-118.112911
6311,91204,1,34.136194,-118.260934
6312,91301,1,34.123286,-118.758541
6313,91326,1,34.281486,-118.556005
6314,91364,1,34.15404,-118.593153
6315,91384,1,34.506627,-118.699048
6316,91780,1,34.102077,-118.057754
6317,92249,1,32.725583,-115.47268
6318,92251,1,32.881449,-115.675459
6319,92274,1,33.460512,-116.084589
6320,92320,1,33.990372,-117.052255
6321,92399,1,34.032301,-117.010574
6322,92603,1,33.624456,-117.781423
6323,92614,1,33.680302,-117.833295
6324,92655,1,33.74513,-117.984873
6325,92679,1,33.606695,-117.60436
6326,92807,1,33.848733,-117.788357
6327,92823,1,33.928179,-117.809285
6328,92831,1,33.879768,-117.89634
6329,92860,1,33.925519,-117.551958
6330,92886,1,33.896339,-117.796416
6331,93023,1,34.530199,-119.310133
6332,93219,1,35.873666,-119.281551
6333,93242,1,36.442077,-119.727734
6334,93265,1,36.245404,-118.693313
6335,93267,1,36.15118,-119.049222
6336,93307,1,35.24512,-118.9411
6337,93405,1,35.296958,-120.733134
6338,93420,1,35.176043,-120.476694
6339,93440,1,34.712216,-120.230146
6340,93460,1,34.653533,-120.007153
6341,93543,1,34.481108,-117.982006
6342,93551,1,34.604105,-118.239213
6343,93706,1,36.652065,-119.906591
6344,93725,1,36.627211,-119.731888
6345,90044,92,33.952725,-118.291904
6346,90011,85,34.00709,-118.258681
6347,90003,83,33.964131,-118.272783
6348,90008,82,34.009552,-118.346724
6349,90047,78,33.953617,-118.308428
6350,90037,69,34.002719,-118.287487
6351,90201,67,33.970343,-118.171368
6352,92410,65,34.107379,-117.297547
6353,93291,58,36.391777,-119.372842
6354,90019,57,34.049841,-118.33846
6355,90280,55,33.944159,-118.192761
6356,92507,54,33.970847,-117.32512
6357,90016,52,34.028331,-118.354338
6358,90018,50,34.028887,-118.317183
6359,90744,48,33.779284,-118.261723
6360,90043,45,33.988505,-118.336358
6361,90255,45,33.979248,-118.217438
6362,93277,42,36.301334,-119.372586
6363,90026,41,34.080017,-118.262643
6364,90033,41,34.05038,-118.211991
6365,91601,41,34.1692,-118.372498
6366,90220,40,33.88151,-118.234451
6367,92407,40,34.212433,-117.381239
6368,93436,39,34.595669,-120.352667
6369,90262,37,33.923533,-118.200705
6370,93274,36,36.178091,-119.370752
6371,90640,34,34.015444,-118.111012
6372,92591,34,33.535277,-117.104791
6373,90061,33,33.92128,-118.274186
6374,91405,33,34.199824,-118.447609
6375,92336,33,34.147718,-117.464506
6376,90221,32,33.885624,-118.205918
6377,91406,32,34.195685,-118.490752
6378,92583,32,33.795196,-116.932856
6379,90006,30,34.048041,-118.294177
6380,90017,30,34.052913,-118.26434
6381,91702,30,34.280333,-117.866141
6382,92376,30,34.111605,-117.377406
6383,92404,30,34.177083,-117.254763
6384,92571,30,33.828396,-117.20766
6385,90062,29,34.003638,-118.308806
6386,90303,29,33.939766,-118.331085
6387,91605,29,34.207341,-118.400973
6388,91762,29,34.05941,-117.674011
6389,93230,29,36.29223,-119.622676
6390,93535,29,34.713656,-117.86466
6391,91401,28,34.178483,-118.431791
6392,90731,27,33.731442,-118.278869
6393,91352,27,34.230854,-118.365856
6394,92324,27,34.02452,-117.289255
6395,92553,27,33.923381,-117.244837
6396,92627,27,33.647763,-117.919761
6397,90002,26,33.949099,-118.246737
6398,90004,26,34.076198,-118.310722
6399,92562,26,33.547613,-117.34404
6400,90046,25,34.10781,-118.362247
6401,90631,25,33.942708,-117.952483
6402,91331,25,34.255442,-118.421314
6403,91367,25,34.177311,-118.615704
6404,92592,25,33.511228,-117.042396
6405,92688,25,33.619672,-117.612087
6406,92802,25,33.808267,-117.923658
6407,90028,24,34.099912,-118.326912
6408,91402,24,34.222506,-118.444689
6409,92201,24,33.710984,-116.204844
6410,92544,24,33.648169,-116.895308
6411,92879,24,33.882614,-117.528204
6412,93292,24,36.37559,-119.211689
6413,90045,23,33.942108,-118.417488
6414,90066,23,34.002028,-118.430656
6415,91606,23,34.185767,-118.388323
6416,91786,23,34.105282,-117.662035
6417,92234,23,33.818256,-116.466743
6418,90247,22,33.890853,-118.297967
6419,91303,22,34.198292,-118.600913
6420,91306,22,34.209532,-118.577563
6421,91364,22,34.15404,-118.593153
6422,92335,22,34.085972,-117.464597
6423,90015,21,34.039378,-118.2663
6424,90022,21,34.023728,-118.156275
6425,90222,21,33.912246,-118.236773
6426,91335,21,34.200175,-118.540958
6427,91343,21,34.237912,-118.482306
6428,92505,21,33.936193,-117.493881
6429,92543,21,33.667301,-116.963506
6430,90023,20,34.022502,-118.199613
6431,90241,20,33.940445,-118.129022
6432,90249,20,33.90139,-118.315697
6433,91768,20,34.063516,-117.790379
6434,92504,20,33.903134,-117.398044
6435,92595,20,33.617844,-117.259304
6436,90042,19,34.114708,-118.192098
6437,90291,19,33.993396,-118.465193
6438,93458,19,34.95934,-120.490081
6439,93648,19,36.620634,-119.520731
6440,90001,18,33.974027,-118.249509
6441,90057,18,34.061735,-118.276757
6442,90301,18,33.956526,-118.358654
6443,90304,18,33.937886,-118.358559
6444,92231,18,32.687552,-115.541028
6445,90007,17,34.028129,-118.284829
6446,90034,17,34.030578,-118.399613
6447,91761,17,34.035602,-117.591528
6448,92411,17,34.122501,-117.320138
6449,92563,17,33.580016,-117.14736
6450,92704,17,33.721131,-117.90511
6451,90059,16,33.926262,-118.249883
6452,91423,16,34.148617,-118.433298
6453,91767,16,34.083086,-117.737997
6454,92551,16,33.88274,-117.224878
6455,90035,15,34.051809,-118.383674
6456,90039,15,34.111885,-118.261033
6457,90305,15,33.95889,-118.330548
6458,90501,15,33.833744,-118.314022
6459,90650,15,33.906956,-118.08264
6460,92555,15,33.889702,-117.113427
6461,93033,15,34.150212,-119.127729
6462,90005,14,34.059163,-118.306892
6463,90032,14,34.078195,-118.185501
6464,90036,14,34.07041,-118.350411
6465,90068,14,34.129772,-118.330989
6466,90242,14,33.921793,-118.140588
6467,90706,14,33.887821,-118.12725
6468,91016,14,34.1528,-118.000482
6469,91387,14,34.402509,-118.363427
6470,91706,14,34.09741,-117.968269
6471,91730,14,34.10097,-117.57882
6472,92243,14,32.770197,-115.59859
6473,92374,14,34.067146,-117.171885
6474,92692,14,33.606497,-117.643112
6475,93212,14,36.042151,-119.5277
6476,93454,14,34.923013,-120.259463
6477,90012,13,34.065975,-118.238642
6478,91304,13,34.224196,-118.632394
6479,91709,13,33.963723,-117.738596
6480,91723,13,34.084747,-117.886844
6481,91732,13,34.07342,-118.015345
6482,91801,13,34.090728,-118.127527
6483,92316,13,34.059306,-117.390768
6484,92630,13,33.645736,-117.685503
6485,92880,13,33.925311,-117.607297
6486,90029,12,34.089848,-118.294661
6487,90038,12,34.088475,-118.325527
6488,90063,12,34.045105,-118.185914
6489,90240,12,33.955729,-118.118346
6490,90710,12,33.799904,-118.298661
6491,91710,12,34.004468,-117.684697
6492,92346,12,34.126779,-117.183104
6493,92399,12,34.032301,-117.010574
6494,92509,12,34.003266,-117.442004
6495,92557,12,33.97216,-117.258409
6496,93001,12,34.03734,-119.800786
6497,93536,12,34.74739,-118.369249
6498,90025,11,34.045421,-118.445873
6499,90027,11,34.127194,-118.295647
6500,90260,11,33.88856,-118.351813
6501,90404,11,34.026608,-118.473643
6502,90638,11,33.902045,-118.008961
6503,90712,11,33.849034,-118.147902
6504,90745,11,33.822725,-118.264109
6505,91010,11,34.141586,-117.957627
6506,91107,11,34.155533,-118.086178
6507,91403,11,34.147149,-118.463365
6508,91731,11,34.078573,-118.043456
6509,91744,11,34.031415,-117.93647
6510,91789,11,34.018195,-117.854821
6511,92284,11,34.185894,-116.432416
6512,92337,11,34.049809,-117.470613
6513,92506,11,33.934335,-117.367319
6514,92545,11,33.729853,-117.03406
6515,93065,11,34.258405,-118.775026
6516,93312,11,35.393478,-119.12046
6517,93560,11,34.866894,-118.339832
6518,90031,10,34.085784,-118.206666
6519,90069,10,34.093828,-118.381697
6520,90094,10,33.975414,-118.41699
6521,90270,10,33.987729,-118.186597
6522,90277,10,33.830006,-118.387124
6523,90405,10,34.011312,-118.469762
6524,91764,10,34.074087,-117.605618
6525,92236,10,33.686145,-116.172918
6526,92582,10,33.807607,-117.015163
6527,92612,10,33.65844,-117.826009
6528,92648,10,33.67901,-118.014603
6529,93202,10,36.313344,-119.708452
6530,93444,10,35.037198,-120.504593
6531,90040,9,33.994523,-118.149952
6532,90049,9,34.09254,-118.491064
6533,90292,9,33.976582,-118.455222
6534,90302,9,33.975332,-118.355252
6535,90504,9,33.867257,-118.330794
6536,90602,9,33.972782,-118.022066
6537,91106,9,34.139402,-118.128658
6538,91206,9,34.160359,-118.213769
6539,91307,9,34.200834,-118.6649
6540,91748,9,33.974883,-117.900676
6541,91765,9,33.98627,-117.821282
6542,91791,9,34.061624,-117.892235
6543,92251,9,32.881449,-115.675459
6544,92405,9,34.144618,-117.301301
6545,92606,9,33.705442,-117.8236
6546,92660,9,33.634626,-117.874882
6547,92821,9,33.927561,-117.887086
6548,93010,9,34.227892,-119.079552
6549,93257,9,35.988087,-118.860221
6550,90601,8,34.00784,-118.030271
6551,90604,8,33.927691,-118.013828
6552,90701,8,33.8676,-118.080612
6553,91204,8,34.136194,-118.260934
6554,91205,8,34.13658,-118.245839
6555,91724,8,34.080444,-117.854734
6556,91752,8,33.996484,-117.531269
6557,91780,8,34.102077,-118.057754
6558,92585,8,33.746707,-117.172142
6559,92868,8,33.788145,-117.87655
6560,92881,8,33.827409,-117.524128
6561,92886,8,33.896339,-117.796416
6562,93004,8,34.278679,-119.165615
6563,93215,8,35.779507,-119.200825
6564,93245,8,36.29227,-119.829463
6565,90020,7,34.066379,-118.30987
6566,90230,7,33.997862,-118.393617
6567,90278,7,33.873215,-118.37036
6568,90660,7,33.989524,-118.089299
6569,90713,7,33.847989,-118.112601
6570,90715,7,33.841027,-118.079141
6571,90717,7,33.793809,-118.31717
6572,91104,7,34.165356,-118.123751
6573,91708,7,33.952902,-117.639325
6574,92203,7,33.753959,-116.246487
6575,92220,7,33.948948,-116.832362
6576,92806,7,33.83796,-117.870494
6577,92840,7,33.787165,-117.931889
6578,92867,7,33.80098,-117.843772
6579,93015,7,34.404104,-118.897776
6580,93446,7,35.662509,-120.749865
6581,93505,7,35.16374,-117.886527
6582,90056,6,33.988047,-118.370361
6583,90065,6,34.112272,-118.225496
6584,90703,6,33.867743,-118.069472
6585,90746,6,33.859171,-118.252272
6586,91344,6,34.294615,-118.507001
6587,91411,6,34.178522,-118.459234
6588,91502,6,34.176817,-118.309323
6589,91711,6,34.128066,-117.714773
6590,91722,6,34.097345,-117.906736
6591,91754,6,34.052922,-118.143465
6592,91770,6,34.065493,-118.084529
6593,92253,6,33.641767,-116.273943
6594,92503,6,33.882579,-117.442303
6595,92584,6,33.652675,-117.173568
6596,92653,6,33.591304,-117.697512
6597,92663,6,33.623208,-117.933903
6598,92701,6,33.74822,-117.858473
6599,92703,6,33.747155,-117.907326
6600,92843,6,33.763905,-117.931382
6601,92882,6,33.840451,-117.601961
6602,93030,6,34.205247,-119.174092
6603,93235,6,36.389827,-119.219896
6604,93250,6,35.665082,-119.197958
6605,93455,6,34.831792,-120.433509
6606,93534,6,34.713292,-118.15292
6607,93552,6,34.570867,-118.023744
6608,90048,5,34.072924,-118.37271
6609,90210,5,34.100517,-118.414712
6610,90250,5,33.914775,-118.348083
6611,90293,5,33.947305,-118.439841
6612,90502,5,33.833181,-118.292062
6613,90605,5,33.950295,-118.024352
6614,90723,5,33.898883,-118.166629
6615,91001,5,34.194489,-118.138263
6616,91042,5,34.322618,-118.23757
6617,91103,5,34.169538,-118.164941
6618,91342,5,34.326584,-118.382261
6619,91351,5,34.441596,-118.448109
6620,91360,5,34.212805,-118.882179
6621,91504,5,34.204568,-118.326365
6622,91701,5,34.137564,-117.599945
6623,91740,5,34.119367,-117.855054
6624,91766,5,34.042286,-117.756106
6625,92227,5,32.990121,-115.358757
6626,92262,5,33.860925,-116.566176
6627,92359,5,34.083016,-117.073317
6628,92373,5,34.011953,-117.159699
6629,92501,5,33.99504,-117.373184
6630,92532,5,33.692673,-117.302957
6631,92656,5,33.576212,-117.730368
6632,92683,5,33.752468,-117.993933
6633,93035,5,34.181971,-119.224985
6634,93036,5,34.238786,-119.186492
6635,93631,5,36.478239,-119.52137
6636,90041,4,34.137412,-118.207607
6637,90503,4,33.840398,-118.353715
6638,91011,4,34.222119,-118.205306
6639,91203,4,34.153338,-118.262974
6640,91321,4,34.36811,-118.489038
6641,91324,4,34.238208,-118.55029
6642,91325,4,34.237519,-118.517712
6643,91506,4,34.169706,-118.323548
6644,91741,4,34.156529,-117.841605
6645,91755,4,34.050965,-118.114394
6646,91792,4,34.022581,-117.902359
6647,92240,4,33.95154,-116.520104
6648,92249,4,32.725583,-115.47268
6649,92260,4,33.708012,-116.403627
6650,92277,4,34.141358,-115.621168
6651,92408,4,34.083458,-117.270016
6652,92530,4,33.649528,-117.376774
6653,92590,4,33.482811,-117.226126
6654,92603,4,33.624456,-117.781423
6655,92625,4,33.601966,-117.864254
6656,92679,4,33.606695,-117.60436
6657,92866,4,33.784615,-117.844774
6658,93012,4,34.196026,-118.992531
6659,93021,4,34.295652,-118.897875
6660,93041,4,34.106896,-119.099535
6661,93063,4,34.308729,-118.687223
6662,93308,4,35.621087,-118.789677
6663,93309,4,35.342891,-119.064803
6664,90272,3,34.08746,-118.544232
6665,90603,3,33.945555,-117.990719
6666,91040,3,34.261962,-118.336078
6667,91101,3,34.146671,-118.139455
6668,91105,3,34.13946,-118.166649
6669,91201,3,34.17051,-118.289463
6670,91207,3,34.181293,-118.260277
6671,91326,3,34.281486,-118.556005
6672,91340,3,34.286687,-118.43508
6673,91356,3,34.155097,-118.547553
6674,91362,3,34.193326,-118.818684
6675,91384,3,34.506627,-118.699048
6676,91505,3,34.173885,-118.346937
6677,91607,3,34.165783,-118.399795
6678,91733,3,34.046243,-118.053748
6679,91737,3,34.152583,-117.577707
6680,91739,3,34.172754,-117.521243
6681,91790,3,34.066964,-117.937007
6682,92223,3,33.948255,-116.987839
6683,92270,3,33.768584,-116.429988
6684,92325,3,34.243482,-117.281304
6685,92377,3,34.157763,-117.405966
6686,92570,3,33.787292,-117.320673
6687,92626,3,33.679591,-117.908531
6688,92677,3,33.528868,-117.701175
6689,92804,3,33.818246,-117.974985
6690,92805,3,33.830457,-117.905941
6691,93247,3,36.206269,-119.071075
6692,93422,3,35.463544,-120.692911
6693,93646,3,36.644737,-119.289181
6694,90232,2,34.019323,-118.391902
6695,90248,2,33.878432,-118.284104
6696,90254,2,33.864259,-118.399303
6697,90505,2,33.807882,-118.347957
6698,90716,2,33.830482,-118.073451
6699,90732,2,33.74212,-118.312878
6700,91316,2,34.160236,-118.515472
6701,91381,2,34.384697,-118.647244
6702,91746,2,34.044416,-117.985366
6703,91776,2,34.090776,-118.095091
6704,91803,2,34.074736,-118.145959
6705,92508,2,33.891133,-117.326749
6706,92567,2,33.810743,-117.105415
6707,92618,2,33.666942,-117.732094
6708,92657,2,33.595088,-117.829038
6709,92691,2,33.611945,-117.665867
6710,92705,2,33.765639,-117.790075
6711,92782,2,33.739709,-117.784703
6712,92807,2,33.848733,-117.788357
6713,92831,2,33.879768,-117.89634
6714,92883,2,33.748086,-117.468037
6715,93223,2,36.304539,-119.204896
6716,93242,2,36.442077,-119.727734
6717,93442,2,35.401934,-120.799362
6718,93550,2,34.408548,-118.123592
6719,93551,2,34.604105,-118.239213
6720,93591,2,34.59448,-117.813666
6721,93618,2,36.521012,-119.389446
6722,93647,2,36.60076,-119.175485
6723,93654,2,36.658709,-119.401274
6724,90024,1,34.065723,-118.434969
6725,90064,1,34.037251,-118.423573
6726,90401,1,34.013666,-118.49375
6727,90402,1,34.034666,-118.504039
6728,90403,1,34.030755,-118.492101
6729,90670,1,33.933565,-118.062611
6730,91030,1,34.108957,-118.156615
6731,91302,1,34.123305,-118.671025
6732,91345,1,34.265879,-118.456748
6733,91355,1,34.439855,-118.644401
6734,91436,1,34.149588,-118.489708
6735,91604,1,34.140822,-118.392864
6736,91745,1,33.999005,-117.972146
6737,91750,1,34.18001,-117.773939
6738,91763,1,34.072329,-117.698315
6739,92210,1,33.692217,-116.341248
6740,92211,1,33.765401,-116.334205
6741,92230,1,33.910412,-116.765723
6742,92273,1,32.817225,-115.700076
6743,92313,1,34.031011,-117.312929
6744,92354,1,34.051177,-117.248563
6745,92397,1,34.374009,-117.628429
