State,Year,Month,Number of Disconnections,Total Connections,Disconnection Rate,code
Vermont,2020,October,1.0,,,VT
Vermont,2020,September,1.0,,,VT
Vermont,2021,April,0.0,,,VT
Vermont,2021,August,71.0,,,VT
Vermont,2021,December,121.0,,,VT
Vermont,2021,February,0.0,,,VT
Vermont,2021,January,0.0,,,VT
Vermont,2021,July,1.0,,,VT
Vermont,2021,June,2.0,,,VT
Vermont,2021,March,0.0,,,VT
Vermont,2021,May,3.0,,,VT
Vermont,2021,November,53.0,,,VT
Vermont,2021,October,500.0,,,VT
Vermont,2021,September,149.0,,,VT
Washington,2020,April,0.0,,,WA
Washington,2020,August,0.0,,,WA
Washington,2020,December,0.0,,,WA
Washington,2020,February,91.0,,,WA
Washington,2020,January,255.0,,,WA
Washington,2020,July,0.0,,,WA
Washington,2020,June,0.0,,,WA
Washington,2020,March,793.0,,,WA
Washington,2020,May,0.0,,,WA
Washington,2020,November,0.0,,,WA
Washington,2020,October,0.0,,,WA
Washington,2020,September,0.0,,,WA
Washington,2021,April,0.0,,,WA
Washington,2021,August,0.0,,,WA
Washington,2021,December,63.0,,,WA
Washington,2021,February,0.0,,,WA
Washington,2021,January,0.0,,,WA
Washington,2021,July,0.0,,,WA
Washington,2021,June,0.0,,,WA
Washington,2021,March,0.0,,,WA
Washington,2021,May,0.0,,,WA
Washington,2021,November,98.0,,,WA
Washington,2021,October,3.0,,,WA
Washington,2021,September,0.0,,,WA
"Washington, D.C.",2005,April,806.0,139451.0,0.005779807961219353,DC
"Washington, D.C.",2005,August,1147.0,136062.0,0.00842998045008893,DC
"Washington, D.C.",2005,December,43.0,139433.0,0.00030839184411150875,DC
"Washington, D.C.",2005,February,38.0,139971.0,0.00027148480756728177,DC
"Washington, D.C.",2005,January,67.0,139087.0,0.00048171288474120513,DC
"Washington, D.C.",2005,July,749.0,136673.0,0.005480233842821918,DC
"Washington, D.C.",2005,June,966.0,137371.0,0.007032051888681017,DC
"Washington, D.C.",2005,March,125.0,140360.0,0.000890567113137646,DC
"Washington, D.C.",2005,May,1078.0,138102.0,0.0078058246803087575,DC
"Washington, D.C.",2005,November,626.0,138316.0,0.004525868301570317,DC
"Washington, D.C.",2005,October,483.0,136935.0,0.0035272209442436192,DC
"Washington, D.C.",2005,September,430.0,135980.0,0.0031622297396675983,DC
"Washington, D.C.",2006,April,1004.0,139909.0,0.007176093031899306,DC
"Washington, D.C.",2006,August,1068.0,137249.0,0.007781477460673666,DC
"Washington, D.C.",2006,December,67.0,139641.0,0.0004798017774149426,DC
"Washington, D.C.",2006,February,186.0,140323.0,0.001325513280075255,DC
"Washington, D.C.",2006,January,122.0,139992.0,0.0008714783701925824,DC
"Washington, D.C.",2006,July,1024.0,137915.0,0.0074248631403400645,DC
"Washington, D.C.",2006,June,1125.0,138933.0,0.008097428256785645,DC
"Washington, D.C.",2006,March,626.0,140234.0,0.0044639673688263905,DC
"Washington, D.C.",2006,May,1180.0,139519.0,0.008457629426816419,DC
"Washington, D.C.",2006,November,714.0,138851.0,0.005142202792921909,DC
"Washington, D.C.",2006,October,959.0,137779.0,0.006960422125287598,DC
"Washington, D.C.",2006,September,615.0,137238.0,0.00448126612162812,DC
"Washington, D.C.",2007,April,753.0,140455.0,0.005361147698551137,DC
"Washington, D.C.",2007,August,1149.0,138059.0,0.008322528773929987,DC
"Washington, D.C.",2007,December,6.0,140160.0,4.280821917808219e-05,DC
"Washington, D.C.",2007,February,59.0,141000.0,0.00041843971631205676,DC
"Washington, D.C.",2007,January,48.0,140335.0,0.00034203869312716,DC
"Washington, D.C.",2007,July,671.0,138183.0,0.004855879522083035,DC
"Washington, D.C.",2007,June,1348.0,138844.0,0.009708737864077669,DC
"Washington, D.C.",2007,March,546.0,141030.0,0.003871516698574771,DC
"Washington, D.C.",2007,May,948.0,139821.0,0.006780097410260261,DC
"Washington, D.C.",2007,November,498.0,138994.0,0.0035828884700058994,DC
"Washington, D.C.",2007,October,966.0,137791.0,0.0070106175294467705,DC
"Washington, D.C.",2007,September,872.0,137571.0,0.00633854518757587,DC
"Washington, D.C.",2008,April,1482.0,140717.0,0.010531776544411833,DC
"Washington, D.C.",2008,August,1020.0,138460.0,0.007366748519427994,DC
"Washington, D.C.",2008,December,82.0,140983.0,0.0005816304093401332,DC
"Washington, D.C.",2008,February,50.0,140961.0,0.0003547080398124304,DC
"Washington, D.C.",2008,January,14.0,140719.0,9.948905265102793e-05,DC
"Washington, D.C.",2008,July,1216.0,138942.0,0.008751853291301407,DC
"Washington, D.C.",2008,June,1158.0,139501.0,0.008301015763327861,DC
"Washington, D.C.",2008,March,19.0,141010.0,0.0001347422168640522,DC
"Washington, D.C.",2008,May,764.0,140037.0,0.005455700993308912,DC
"Washington, D.C.",2008,November,774.0,139864.0,0.00553394726305554,DC
"Washington, D.C.",2008,October,1174.0,138767.0,0.008460224693190745,DC
"Washington, D.C.",2008,September,1543.0,138382.0,0.01115029411339625,DC
"Washington, D.C.",2009,April,2104.0,140729.0,0.014950720889084695,DC
"Washington, D.C.",2009,August,945.0,139131.0,0.0067921599068503785,DC
"Washington, D.C.",2009,December,278.0,140884.0,0.001973254592430652,DC
"Washington, D.C.",2009,February,73.0,141577.0,0.0005156204750771665,DC
"Washington, D.C.",2009,January,61.0,141421.0,0.0004313362230503249,DC
"Washington, D.C.",2009,July,816.0,139458.0,0.005851224024437465,DC
"Washington, D.C.",2009,June,833.0,139651.0,0.005964869567708073,DC
"Washington, D.C.",2009,March,34.0,141677.0,0.0002399824953944536,DC
"Washington, D.C.",2009,May,887.0,140140.0,0.006329384900813472,DC
"Washington, D.C.",2009,November,588.0,140507.0,0.004184844883173081,DC
"Washington, D.C.",2009,October,864.0,139537.0,0.0061919060894243105,DC
"Washington, D.C.",2009,September,1245.0,139125.0,0.008948787061994609,DC
"Washington, D.C.",2010,April,965.0,141202.0,0.00683418081896857,DC
"Washington, D.C.",2010,August,1344.0,140184.0,0.009587399417907892,DC
"Washington, D.C.",2010,December,14.0,142378.0,9.832979814297153e-05,DC
"Washington, D.C.",2010,February,9.0,141676.0,6.352522657330812e-05,DC
"Washington, D.C.",2010,January,45.0,141424.0,0.0003181921031790927,DC
"Washington, D.C.",2010,July,924.0,140554.0,0.006573985799052322,DC
"Washington, D.C.",2010,June,1295.0,140522.0,0.009215638832353653,DC
"Washington, D.C.",2010,March,1115.0,141698.0,0.007868847831303195,DC
"Washington, D.C.",2010,May,1003.0,140791.0,0.0071240349170046385,DC
"Washington, D.C.",2010,November,667.0,141196.0,0.004723929856369869,DC
"Washington, D.C.",2010,October,710.0,139978.0,0.005072225635457,DC
"Washington, D.C.",2010,September,1131.0,139790.0,0.008090707489806137,DC
"Washington, D.C.",2011,April,1323.0,142513.0,0.009283363622967729,DC
"Washington, D.C.",2011,August,1528.0,140884.0,0.010845802220266319,DC
"Washington, D.C.",2011,December,356.0,142622.0,0.0024961085947469534,DC
"Washington, D.C.",2011,February,202.0,143084.0,0.001411758128092589,DC
"Washington, D.C.",2011,January,179.0,142933.0,0.0012523350101096317,DC
"Washington, D.C.",2011,July,1107.0,141529.0,0.007821718517053043,DC
"Washington, D.C.",2011,June,1227.0,141776.0,0.008654497235075049,DC
"Washington, D.C.",2011,March,951.0,142988.0,0.006650907768484068,DC
"Washington, D.C.",2011,May,822.0,142135.0,0.005783234249129349,DC
"Washington, D.C.",2011,November,1123.0,142059.0,0.007905166163354663,DC
"Washington, D.C.",2011,October,820.0,140754.0,0.005825766940903989,DC
"Washington, D.C.",2011,September,1206.0,140584.0,0.00857850110965686,DC
"Washington, D.C.",2012,April,817.0,142960.0,0.005714885282596531,DC
"Washington, D.C.",2012,August,1002.0,141789.0,0.007066838753358865,DC
"Washington, D.C.",2012,December,587.0,143169.0,0.004100049591741229,DC
"Washington, D.C.",2012,February,448.0,143348.0,0.0031252616011384882,DC
"Washington, D.C.",2012,January,460.0,143193.0,0.0032124475358432324,DC
"Washington, D.C.",2012,July,592.0,141529.0,0.004182888312642638,DC
"Washington, D.C.",2012,June,1092.0,142068.0,0.0076864600050679955,DC
"Washington, D.C.",2012,March,941.0,143343.0,0.0065646735452725286,DC
"Washington, D.C.",2012,May,1015.0,142498.0,0.007122906988168255,DC
"Washington, D.C.",2012,November,587.0,142751.0,0.004112055257055993,DC
"Washington, D.C.",2012,October,792.0,141995.0,0.0055776611852530016,DC
"Washington, D.C.",2012,September,911.0,141743.0,0.006427125149037342,DC
"Washington, D.C.",2013,April,597.0,137803.0,0.0043322714309557845,DC
"Washington, D.C.",2013,August,1220.0,136155.0,0.008960376042010944,DC
"Washington, D.C.",2013,December,352.0,143086.0,0.0024600589855052206,DC
"Washington, D.C.",2013,February,519.0,135962.0,0.003817243053206043,DC
"Washington, D.C.",2013,January,398.0,141035.0,0.0028219945403623213,DC
"Washington, D.C.",2013,July,985.0,136438.0,0.007219396355853941,DC
"Washington, D.C.",2013,June,814.0,136910.0,0.005945511649989044,DC
"Washington, D.C.",2013,March,548.0,138515.0,0.003956250225607335,DC
"Washington, D.C.",2013,May,764.0,137222.0,0.005567620352421624,DC
"Washington, D.C.",2013,November,584.0,142810.0,0.004089349485330159,DC
"Washington, D.C.",2013,October,559.0,142548.0,0.003921486095911552,DC
"Washington, D.C.",2013,September,1154.0,134875.0,0.008556070435588509,DC
"Washington, D.C.",2014,April,1016.0,140767.0,0.007217600716076921,DC
"Washington, D.C.",2014,August,844.0,139612.0,0.006045325616709165,DC
"Washington, D.C.",2014,December,652.0,143325.0,0.004549101691958835,DC
"Washington, D.C.",2014,February,178.0,141039.0,0.001262062266465304,DC
"Washington, D.C.",2014,January,185.0,143434.0,0.001289791820628303,DC
"Washington, D.C.",2014,July,1318.0,139721.0,0.009433084504118923,DC
"Washington, D.C.",2014,June,1141.0,140137.0,0.008142032439684024,DC
"Washington, D.C.",2014,March,492.0,141122.0,0.003486345148169669,DC
"Washington, D.C.",2014,May,1103.0,140403.0,0.007855957493785745,DC
"Washington, D.C.",2014,November,101.0,143527.0,0.0007037003490632424,DC
"Washington, D.C.",2014,October,524.0,143504.0,0.0036514661612219866,DC
"Washington, D.C.",2014,September,692.0,142931.0,0.004841496946078877,DC
"Washington, D.C.",2015,April,296.0,138850.0,0.002131796903132877,DC
"Washington, D.C.",2015,August,958.0,137037.0,0.006990812700219649,DC
"Washington, D.C.",2015,December,502.0,144390.0,0.003476695061984902,DC
"Washington, D.C.",2015,February,304.0,142299.0,0.0021363467065826183,DC
"Washington, D.C.",2015,January,155.0,144035.0,0.0010761273301628078,DC
"Washington, D.C.",2015,July,793.0,137093.0,0.005784394535096613,DC
"Washington, D.C.",2015,June,728.0,137334.0,0.005300945141043005,DC
"Washington, D.C.",2015,March,296.0,139822.0,0.0021169772997096307,DC
"Washington, D.C.",2015,May,549.0,137967.0,0.003979212420361391,DC
"Washington, D.C.",2015,November,428.0,144670.0,0.0029584571784060276,DC
"Washington, D.C.",2015,October,398.0,144552.0,0.00275333444020145,DC
"Washington, D.C.",2015,September,566.0,136911.0,0.004134072499653059,DC
"Washington, D.C.",2016,April,405.0,138901.0,0.002915745746970864,DC
"Washington, D.C.",2016,August,776.0,137692.0,0.0056357667838363885,DC
"Washington, D.C.",2016,December,178.0,146361.0,0.0012161709745082364,DC
"Washington, D.C.",2016,February,41.0,144255.0,0.0002842189178884614,DC
"Washington, D.C.",2016,January,0.0,144442.0,0.0,DC
"Washington, D.C.",2016,July,670.0,138216.0,0.004847485095792093,DC
"Washington, D.C.",2016,June,394.0,138394.0,0.0028469442316863447,DC
"Washington, D.C.",2016,March,41.0,138926.0,0.000295121143630422,DC
"Washington, D.C.",2016,May,405.0,138515.0,0.0029238710608959317,DC
"Washington, D.C.",2016,November,828.0,145825.0,0.005678038745071147,DC
"Washington, D.C.",2016,October,514.0,145347.0,0.0035363646996498035,DC
"Washington, D.C.",2016,September,339.0,137813.0,0.0024598550209341645,DC
"Washington, D.C.",2017,April,0.0,143613.0,0.0,DC
"Washington, D.C.",2017,August,260.0,145892.0,0.0017821402133084748,DC
"Washington, D.C.",2017,December,103.0,149683.0,0.0006881208954924741,DC
"Washington, D.C.",2017,February,0.0,146307.0,0.0,DC
"Washington, D.C.",2017,January,0.0,148057.0,0.0,DC
"Washington, D.C.",2017,July,76.0,145697.0,0.000521630507148397,DC
"Washington, D.C.",2017,June,0.0,143134.0,0.0,DC
"Washington, D.C.",2017,March,0.0,144215.0,0.0,DC
"Washington, D.C.",2017,May,0.0,143783.0,0.0,DC
"Washington, D.C.",2017,November,404.0,151061.0,0.0026744162954038435,DC
"Washington, D.C.",2017,October,176.0,145945.0,0.0012059337421631436,DC
"Washington, D.C.",2017,September,285.0,145599.0,0.0019574310263119937,DC
"Washington, D.C.",2018,April,316.0,148769.0,0.0021240984344856793,DC
"Washington, D.C.",2018,August,225.0,147614.0,0.001524245667755091,DC
"Washington, D.C.",2018,December,43.0,153696.0,0.00027977305850510097,DC
"Washington, D.C.",2018,February,22.0,147307.0,0.00014934796038205923,DC
"Washington, D.C.",2018,January,0.0,148593.0,0.0,DC
"Washington, D.C.",2018,July,270.0,147834.0,0.0018263728235723851,DC
"Washington, D.C.",2018,June,250.0,147536.0,0.0016945016809456674,DC
"Washington, D.C.",2018,March,36.0,148200.0,0.00024291497975708503,DC
"Washington, D.C.",2018,May,434.0,148147.0,0.0029295227038009545,DC
"Washington, D.C.",2018,November,76.0,146626.0,0.0005183255357167215,DC
"Washington, D.C.",2018,October,63.0,145547.0,0.0004328498698015074,DC
"Washington, D.C.",2018,September,49.0,147081.0,0.0003331497610160388,DC
"Washington, D.C.",2019,April,337.0,150832.0,0.002234273894133871,DC
"Washington, D.C.",2019,August,458.0,151188.0,0.0030293409529856866,DC
"Washington, D.C.",2019,December,174.0,152392.0,0.0011417922200640453,DC
"Washington, D.C.",2019,February,0.0,152158.0,0.0,DC
"Washington, D.C.",2019,January,0.0,154245.0,0.0,DC
"Washington, D.C.",2019,July,676.0,152613.0,0.004429504694881826,DC
"Washington, D.C.",2019,June,635.0,151812.0,0.004182805048349274,DC
"Washington, D.C.",2019,March,244.0,150685.0,0.001619271991240004,DC
"Washington, D.C.",2019,May,630.0,152301.0,0.004136545393661237,DC
"Washington, D.C.",2019,November,319.0,152214.0,0.002095733638167317,DC
"Washington, D.C.",2019,October,17.0,153247.0,0.0001109320247704686,DC
"Washington, D.C.",2019,September,255.0,148481.0,0.0017173914507580094,DC
"Washington, D.C.",2020,April,0.0,146400.0,0.0,DC
"Washington, D.C.",2020,August,0.0,148113.0,0.0,DC
"Washington, D.C.",2020,December,0.0,153118.0,0.0,DC
"Washington, D.C.",2020,February,2312.0,146633.0,0.015767255665505037,DC
"Washington, D.C.",2020,January,509.0,152595.0,0.0033356269864674463,DC
"Washington, D.C.",2020,July,0.0,148256.0,0.0,DC
"Washington, D.C.",2020,June,0.0,147598.0,0.0,DC
"Washington, D.C.",2020,March,1322.0,146649.0,0.009014722227904726,DC
"Washington, D.C.",2020,May,0.0,147377.0,0.0,DC
"Washington, D.C.",2020,November,12.0,154582.0,7.762870191872275e-05,DC
"Washington, D.C.",2020,October,6.0,154871.0,3.8741920695288334e-05,DC
"Washington, D.C.",2020,September,0.0,146876.0,0.0,DC
"Washington, D.C.",2021,April,2.0,150802.0,1.3262423575284147e-05,DC
"Washington, D.C.",2021,August,0.0,149659.0,0.0,DC
"Washington, D.C.",2021,December,0.0,152888.0,0.0,DC
"Washington, D.C.",2021,February,0.0,151259.0,0.0,DC
"Washington, D.C.",2021,January,0.0,151860.0,0.0,DC
"Washington, D.C.",2021,July,0.0,150221.0,0.0,DC
"Washington, D.C.",2021,June,0.0,150192.0,0.0,DC
"Washington, D.C.",2021,March,0.0,151079.0,0.0,DC
"Washington, D.C.",2021,May,0.0,150423.0,0.0,DC
"Washington, D.C.",2021,November,0.0,153483.0,0.0,DC
"Washington, D.C.",2021,October,4.0,153385.0,2.6078169312514262e-05,DC
"Washington, D.C.",2021,September,0.0,148213.0,0.0,DC
"Washington, D.C.",2022,April,0.0,150977.0,0.0,DC
"Washington, D.C.",2022,August,1145.0,149246.0,0.007671897404285542,DC
"Washington, D.C.",2022,February,4.0,151551.0,2.6393755237510805e-05,DC
"Washington, D.C.",2022,January,0.0,152267.0,0.0,DC
"Washington, D.C.",2022,July,744.0,150532.0,0.004942470703903489,DC
"Washington, D.C.",2022,June,47.0,150938.0,0.00031138613205422094,DC
"Washington, D.C.",2022,March,1.0,151418.0,6.604234635248121e-06,DC
"Washington, D.C.",2022,May,48.0,151295.0,0.00031726098020423677,DC
"Washington, D.C.",2022,September,422.0,147217.0,0.0028665167745572863,DC
Wisconsin,2020,April,0.0,,,WI
Wisconsin,2020,August,0.0,,,WI
Wisconsin,2020,December,0.0,,,WI
Wisconsin,2020,February,0.0,,,WI
Wisconsin,2020,January,0.0,,,WI
Wisconsin,2020,July,0.0,,,WI
Wisconsin,2020,June,0.0,,,WI
Wisconsin,2020,March,0.0,,,WI
Wisconsin,2020,May,0.0,,,WI
Wisconsin,2020,November,0.0,,,WI
Wisconsin,2020,October,0.0,,,WI
Wisconsin,2020,September,0.0,,,WI
Wisconsin,2021,April,0.0,,,WI
Wisconsin,2021,August,0.0,,,WI
Wisconsin,2021,December,0.0,,,WI
Wisconsin,2021,February,0.0,,,WI
Wisconsin,2021,January,0.0,,,WI
Wisconsin,2021,July,0.0,,,WI
Wisconsin,2021,June,17218.0,,,WI
Wisconsin,2021,March,0.0,,,WI
Wisconsin,2021,May,0.0,,,WI
Wisconsin,2021,November,0.0,,,WI
Wisconsin,2021,October,0.0,,,WI
Wisconsin,2021,September,30881.0,,,WI
